publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	bestppn
Новая краткая история Мексики	9785201054403	9786075640365							https://muse.jhu.edu/book/74735	Escalante Gonzalbo	74735		fulltext		El Colegio de México	monograph	2008	2020						F	
A Baronial Family in Medieval England	9781421436180	9781421436197							https://muse.jhu.edu/book/69429	Altschul	69429		fulltext		Johns Hopkins University Press	monograph	1965	2019						F	
A Bibliography of Chinese Language Materials on the People's Communes	9780892640447	9780472901777							https://muse.jhu.edu/book/77806	Ma	77806		fulltext		University of Michigan Press	monograph	2020	2020						F	
A Bibliography of Jewish Education in the United States	9780814343500	9780814343494							https://muse.jhu.edu/book/67399	Drachler	67399		fulltext		Wayne State University Press	monograph	2017	2019						F	
A Body of Individuals	9780814204078	9780814271612							https://muse.jhu.edu/book/27799	Lee	27799		fulltext		The Ohio State University Press	monograph	2009	2015						F	
A Bowl for a Coin	9780824876609	9780824882617							https://muse.jhu.edu/book/82189	Farris	82189		fulltext		University of Hawai'i Press	monograph	2019	2021						F	
A Boy Asleep under the Sun: Versions of Sandro Penna		9780692296936							https://muse.jhu.edu/book/76472	SandroPenna	76472		fulltext		Punctum Books	monograph		2020						F	
A Brief Genealogy of Jewish Republicanism: Parting Ways with Judith Butler		9780998237596							https://muse.jhu.edu/book/76522	IreneTucker	76522		fulltext		Punctum Books	monograph		2020						F	
A Brief History of Islam in Europe	9789087281953	9789400601505							https://muse.jhu.edu/book/46342	Berger	46342		fulltext		Leiden University Press	monograph	2014	2017						F	
A Certain Age	9780822346852	9780822392682							https://muse.jhu.edu/book/64010	Mrazek	64010		fulltext		Duke University Press	monograph	2010	2019						F	
À chacun sa quête	9782760510364	9782760516304							https://muse.jhu.edu/book/16093	Boisvert	16093		fulltext		Presses de l'Université du Québec	monograph	2000	2013						F	187297231
A Colonial Affair	9781501713064	9781501713071							https://muse.jhu.edu/book/56233	Agmon	56233		fulltext		Cornell University Press	monograph	2017	2017						F	
A Companion to the Cavendishes	9781641891776	9781641891783							https://muse.jhu.edu/book/79117	Hopkins	79117		fulltext		Arc Humanities Press	monograph	2020	2020						F	
A Conceptual Commentary on Midrash Leviticus Rabbah	9781946527486	9781946527233							https://muse.jhu.edu/book/74181	Kadushin	74181		fulltext		Brown Judaic Studies	monograph		2020						F	
A Contemporary History of Exclusion	9789633861226	9789633861462							https://muse.jhu.edu/book/46580	Majtenyi	46580		fulltext		Central European University Press	monograph	2016	2016						F	
A Decent Place To Live		9781555538835							https://muse.jhu.edu/book/68431	Roessner	68431		fulltext		Northeastern University Press	monograph	2019	2019						F	
A Faithful but Melancholy Account of Several Barbarities Lately Committed	9781945829246	9781945829253							https://muse.jhu.edu/book/73826	Morgan	73826		fulltext		University of Missouri	monograph	2019	2020						F	
A Fatal Drifting Apart	9780814210581	9780814272176							https://muse.jhu.edu/book/27968	Westhoff	27968		fulltext		The Ohio State University Press	monograph	2007	2021						F	
A Fragile Inheritance	9781478001867	9781478003380							https://muse.jhu.edu/book/71073	Mathur	71073		fulltext		Duke University Press	monograph	2019	2020						F	
A Future of Good Jobs?	9780880993319	9780880994446							https://muse.jhu.edu/book/17390	Bartik	17390		fulltext		W.E. Upjohn Institute	monograph	2008	2013						F	
A Gentle Occupation	9789087282226	9789400602038							https://muse.jhu.edu/book/46333	Ten Cate	46333		fulltext		Leiden University Press	monograph	2014	2017						F	
A Global History of Ideas in the Language of Law	9783944773308	9783944773315							https://muse.jhu.edu/book/82202	Schuppert	82202		fulltext		Max Planck Institute for Legal History and Legal Theory	monograph		2021						F	
A Glossary of Words and Phrases in the Oral Performing and Dramatic Literatures of the Jin, Yuan, and Ming	9780892641383	9780472901760							https://muse.jhu.edu/book/77814	Johnson	77814		fulltext		University of Michigan Press	monograph	2020	2020						F	
A Guide to Sources of Texas Criminal Justice Statistics	9781574413083	9781574413526							https://muse.jhu.edu/book/280	Harnsberger	280		fulltext		University of North Texas Press	monograph	2011	2011						F	
A Heart Beating Hard	9780472036165	9780472120970							https://muse.jhu.edu/book/52160	Goodman	52160		fulltext		University of Michigan Press	monograph	2014	2018						F	
A History of Icelandic Literature	9781421435466	9781421435473							https://muse.jhu.edu/book/68465	Einarsson	68465		fulltext		Johns Hopkins University Press	monograph	1957	2019						F	
A History of Japan’s Government-Business Relationship	9780939512409	9780472902071							https://muse.jhu.edu/book/77826	Genther	77826		fulltext		University of Michigan Press	monograph	2020	2020						F	
A History of Sukkot in the Second Temple and Rabbinic Periods	9781946527509	9781946527271							https://muse.jhu.edu/book/73874	Rubenstein	73874		fulltext		Brown Judaic Studies	monograph		2020						F	
A History of the Case Study	9780719099434	9781526106117							https://muse.jhu.edu/book/64048	Lang	64048		fulltext		Manchester University Press	monograph	2017	2019						F	
A History of the Mishnaic Law of Agriculture: Kilayim	9781951498344	9781951498337							https://muse.jhu.edu/book/75389	Mandelbaum	75389		fulltext		Brown Judaic Studies	monograph		2020						F	
A History of the United Jewish Appeal	9781951498429	9781951498412							https://muse.jhu.edu/book/73986	Raphael	73986		fulltext		Brown Judaic Studies	monograph		2020						F	
A Journal of Three Months’ Walk in Persia in 1884 by Captain John Compton Pyne		9789087282820							https://muse.jhu.edu/book/64049	Harris	64049		fulltext		Leiden University Press	monograph	2017	2019						F	
A Key to Dutch History	9789053564981	9789048508068							https://muse.jhu.edu/book/76693	Oostrom	76693		fulltext		Amsterdam University Press	monograph	2007	2020						F	
A Key to the Treasure of the Hakim	9789087280970	9789400600140							https://muse.jhu.edu/book/46352	Bürgel	46352		fulltext		Leiden University Press	monograph	2011	2017						F	
À la défense d'un idéal contesté	9782760306837	9782760317871							https://muse.jhu.edu/book/12387	Juillet	12387		fulltext		University of Ottawa Press	monograph	2008	2012						F	187277095
A la sombra de los libros	9789681213237	9786075640983							https://muse.jhu.edu/book/74267	Escalante Gonzalbo	74267		fulltext		El Colegio de México	monograph	2007	2020						F	
A Landscape of Travel	9780295993652	9780295805061							https://muse.jhu.edu/book/29418	Chio	29418		fulltext		University of Washington Press	monograph	2014	2014						F	
A Latin Lover in Ancient Rome	9780814203996	9780814271582							https://muse.jhu.edu/book/27801	Johnson	27801		fulltext		The Ohio State University Press	monograph	2009	2015						F	
A Little More Freedom	9780814210673	9780814271872							https://muse.jhu.edu/book/27900	Blocker	27900		fulltext		The Ohio State University Press	monograph	2008	2020						F	
A Loftier Flight	9780819540706	9780819577986							https://muse.jhu.edu/book/77782	Swift	77782		fulltext		Wesleyan University Press	monograph		2020						F	
À l'ombre de l'INCO	9782760305182	9782760315297							https://muse.jhu.edu/book/13331	Dennie	13331		fulltext		University of Ottawa Press	monograph	2001	2012						F	238405222
A modo de silabario	9789681209261	9786076285879							https://muse.jhu.edu/book/74458	Minello	74458		fulltext		El Colegio de México	monograph	1999	2020						F	
A More Conservative Place	9781611683424	9781611683707							https://muse.jhu.edu/book/20822	Bové	20822		fulltext		Dartmouth College Press	monograph	2013	2013						F	169593843
A Nation on the Line	9780822370475	9780822371984							https://muse.jhu.edu/book/64075	Padios	64075		fulltext		Duke University Press	monograph	2018	2019						F	
A New Dawn for the Second Sex	9789089646026	9789048522279							https://muse.jhu.edu/book/66263	Vintges	66263		fulltext		Amsterdam University Press	monograph	2017	2019						F	
A Pathway to Excellence	9781648250088	9781800100473							https://muse.jhu.edu/book/78629	Smoller	78629		fulltext		University of Rochester Press	monograph	2020	2020						F	
A Poetics of Unnatural Narrative	9780814212288	9780814271049							https://muse.jhu.edu/book/27529	Alber	27529		fulltext		The Ohio State University Press	monograph	2013	2013						F	
A Post-Neoliberal Era in Latin America?		9781529201314							https://muse.jhu.edu/book/79512	Nehring	79512		fulltext		Bristol University Press	monograph	2019	2021						F	
A Reader's Guide to Dorothy Richardson's 'Pilgrimage'	9780944318515	9780944318515							https://muse.jhu.edu/book/15597	Thomson	15597		fulltext		ELT Press	monograph	1996	2012						F	
