publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Auschwitz	9782707185228	9782707186430							https://www.cairn.info/auschwitz--9782707185228.htm	Bruttmann	auschwitz--9782707185228		fulltext		La Découverte	monograph	2015	2015				Repères		P
Bruno Latour	9782707196774	9782348056031							https://www.cairn.info/bruno-latour--9782707196774.htm	de Vries	bruno-latour--9782707196774		fulltext		La Découverte	monograph	2018	2020				Repères		P
Chronologie de la France au XXe siècle	9782707131539	9782707168467							https://www.cairn.info/chronologie-de-la-france-au-xxe-siecle--9782707131539.htm	Fhima	chronologie-de-la-france-au-xxe-siecle--9782707131539		fulltext		La Découverte	monograph	2000	2011				Repères		P
Comment se fait l'histoire	9782707169174	9782707169334							https://www.cairn.info/comment-se-fait-l-histoire --9782707169174.htm	Cadiou	comment-se-fait-l-histoire --9782707169174		fulltext		La Découverte	monograph	2011	2019				Repères		P
Consommation et modes de vie en France	9782707156655	9782707166357							https://www.cairn.info/consommation-et-modes-de-vie-en-france--9782707156655.htm	Herpin	consommation-et-modes-de-vie-en-france--9782707156655		fulltext		La Découverte	monograph	2008	2011				Repères		P
Coût du travail et emploi	9782707128379	9782707168627							https://www.cairn.info/cout-du-travail-et-emploi--9782707128379.htm	Gautié	cout-du-travail-et-emploi--9782707128379		fulltext		La Découverte	monograph	1998	2011				Repères		P
Croissance, emploi et développement	9782707175755	9782707177353							https://www.cairn.info/croissance-emploi-et-developpement--9782707175755.htm	Deléage	croissance-emploi-et-developpement--9782707175755		fulltext		La Découverte	monograph	2013	2013				Repères		P
Croissance, emploi et développement	9782348042805	9782348045615							https://www.cairn.info/croissance-emploi-et-developpement--9782348042805.htm	Foray	croissance-emploi-et-developpement--9782348042805		fulltext		La Découverte	monograph	2019	2019		3e éd.		Repères		P
Croissance et richesse des nations	9782707145970	9782707160393							https://www.cairn.info/croissance-et-richesse-des-nations--9782707145970.htm	Petit	croissance-et-richesse-des-nations--9782707145970		fulltext		La Découverte	monograph	2005	2011				Repères		P
Démographie et écologie	9782707169419	9782707177308							https://www.cairn.info/demographie-et-ecologie--9782707169419.htm	Véron	demographie-et-ecologie--9782707169419		fulltext		La Découverte	monograph	2013	2013				Repères		P
Dictionnaire de comptabilité	9782707186799	9782348056147							https://www.cairn.info/dictionnaire-de-comptabilite--9782707186799.htm	Colasse	dictionnaire-de-comptabilite--9782707186799		fulltext		La Découverte	monograph	2015	2019				Repères		P
Diversité culturelle et mondialisation	9782707151292	9782707160478							https://www.cairn.info/diversite-culturelle-et-mondialisation--9782707151292.htm	Mattelart	diversite-culturelle-et-mondialisation--9782707151292		fulltext		La Découverte	monograph	2009	2011				Repères		P
