publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	bestppn
Bulletin du bibliophile	0399-9742		2009		1				https://shs.cairn.info/revue-bulletin-du-bibliophile?lang=fr		revue-bulletin-du-bibliophile		fulltext		Éditions du Cercle de la Librairie	serial								P	277092795
Actuel Marx	0994-4524	1969-6728	1987	1	1				https://shs.cairn.info/revue-actuel-marx?lang=fr		revue-actuel-marx		fulltext		Presses Universitaires de France	serial								P	133150259
ArcheoSciences	1960-1360	2104-3728	2022	46	1				https://shs.cairn.info/revue-archeosciences?lang=fr		revue-archeosciences		fulltext		Presses universitaires de Rennes	serial								P	136792049
Annales de Bretagne et des pays de l’Ouest	0399-0826	2108-6443	2021	128	1				https://shs.cairn.info/revue-annales-de-bretagne-et-des-pays-de-l-ouest?lang=fr		revue-annales-de-bretagne-et-des-pays-de-l-ouest		fulltext		Presses universitaires de Rennes	serial								P	145458954
Chroniques d'histoire maçonnique	0240-7418	2966-7119	2012	70	1				https://shs.cairn.info/revue-chroniques-d-histoire-maconnique?lang=fr		revue-chroniques-d-histoire-maconnique		fulltext		Grand Orient de France	serial								P	259862304
Archives d'histoire doctrinale et littéraire du Moyen Âge	0373-5478	2109-9529	2001	68	1				https://shs.cairn.info/revue-archives-d-histoire-doctrinale-et-litteraire-du-moyen-age?lang=fr		revue-archives-d-histoire-doctrinale-et-litteraire-du-moyen-age		fulltext		Vrin	serial								P	139524533
Cahiers critiques de philosophie	1952-8094	2971-1142	2007	28	1				https://shs.cairn.info/revue-cahiers-critiques-de-philosophie?lang=fr		revue-cahiers-critiques-de-philosophie		fulltext		Hermann	serial								P	270423133
Études économiques de l’OCDE	0304-3363	1684-3428	2002	1	1				https://shs.cairn.info/revue-etudes-economiques-de-l-ocde?lang=fr		revue-etudes-economiques-de-l-ocde		fulltext		Éditions de l'OCDE	serial								P	094199728
Archives Juives	0003-9837	1965-0531	2001	34	1				https://shs.cairn.info/revue-archives-juives?lang=fr		revue-archives-juives		fulltext		Presses Universitaires de France	serial								P	111832772
Politique africaine	0244-7827	2264-5047	1999	100	1				https://shs.cairn.info/revue-politique-africaine?lang=fr		revue-politique-africaine		fulltext		Karthala	serial								P	166314935
Confluences Méditerranée	1148-2664	2102-5991	2000	100	1				https://shs.cairn.info/revue-confluences-mediterranee?lang=fr		revue-confluences-mediterranee		fulltext		Association soutien à la revue Confluences Méditerranée	serial								P	13791895X
Archives de politique criminelle	0242-5637	2105-2670	2001	23	1				https://droit.cairn.info/revue-archives-de-politique-criminelle?lang=fr		revue-archives-de-politique-criminelle		fulltext		Éditions Pédone	serial								P	130138541
Monde Arabe	1241-5294		1964	1	1	2001	4	N° 174	https://shs.cairn.info/revue-maghreb-machrek1?lang=fr		revue-maghreb-machrek1		fulltext		La Documentation française	serial								P	262684136
Perspectives économiques de l'OCDE	0304-3274	1684-3436	2002	100	1				https://shs.cairn.info/revue-perspectives-economiques-de-l-ocde?lang=fr		revue-perspectives-economiques-de-l-ocde		fulltext		Éditions de l'OCDE	serial								P	087972530
