publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Critique de l’organisation du travail	9782707168245	9782707168245							https://www.cairn.info/critique-de-l-organisation-du-travail--9782707168245.htm	Coutrot	critique-de-l-organisation-du-travail--9782707168245		fulltext		La Découverte	monograph	2002	2011				Repères		P
Diversité culturelle et mondialisation	9782707197443	9782707199102							https://www.cairn.info/diversite-culturelle-et-mondialisation--9782707197443.htm	Mattelart	diversite-culturelle-et-mondialisation--9782707197443		fulltext		La Découverte	monograph	2017	2017		3e éd.		Repères		P
Diversité culturelle et mondialisation	9782707151292	9782707160478							https://www.cairn.info/diversite-culturelle-et-mondialisation--9782707151292.htm	Mattelart	diversite-culturelle-et-mondialisation--9782707151292		fulltext		La Découverte	monograph	2009	2011				Repères		P
Droit d’auteur et copyright	9782707157263	9782707160485							https://www.cairn.info/droit-d-auteur-et-copyright--9782707157263.htm	Benhamou	droit-d-auteur-et-copyright--9782707157263		fulltext		La Découverte	monograph	2009	2011				Repères		P
Droit d’auteur et copyright	9782707182784	9782707183620							https://www.cairn.info/droit-d-auteur-et-copyright--9782707182784.htm	Benhamou	droit-d-auteur-et-copyright--9782707182784		fulltext		La Découverte	monograph	2014	2014		3e éd.		Repères		P
Droit pénal	9782707127594	9782707168689							https://www.cairn.info/droit-penal--9782707127594.htm	Barberger	droit-penal--9782707127594		fulltext		La Découverte	monograph	1997	2011				Repères		P
Démographie et écologie	9782707169419	9782707177308							https://www.cairn.info/demographie-et-ecologie--9782707169419.htm	Véron	demographie-et-ecologie--9782707169419		fulltext		La Découverte	monograph	2013	2013				Repères		P
Femmes en politique	9782707147417	9782707160768							https://www.cairn.info/femmes-en-politique--9782707147417.htm	Achin	femmes-en-politique--9782707147417		fulltext		La Découverte	monograph	2006	2011				Repères		P
Féminin Masculin	9782707131690	9782707160751							https://www.cairn.info/feminin-masculin--9782707131690.htm	Ferrand	feminin-masculin--9782707131690		fulltext		La Découverte	monograph	2004	2011				Repères		P
Histoire de l'enseignement technique	9782707182449	9782707189202							https://www.cairn.info/histoire-de-l-enseignement-technique--9782707182449.htm	Lembré	histoire-de-l-enseignement-technique--9782707182449		fulltext		La Découverte	monograph	2016	2016				Repères		P
Histoire de la justice en France	9782707182890	9782707188274							https://www.cairn.info/histoire-de-la-justice-en-france--9782707182890.htm	Farcy	histoire-de-la-justice-en-france--9782707182890		fulltext		La Découverte	monograph	2015	2015				Repères		P
Histoire de la philosophie	9782707143303	9782707167545							https://www.cairn.info/histoire-de-la-philosophie--9782707143303.htm	Ruby	histoire-de-la-philosophie--9782707143303		fulltext		La Découverte	monograph	2004	2011		4e éd.		Repères		P
Histoire de la sociologie. Tome 1	9782707138941								https://www.cairn.info/histoire-de-la-sociologie-tome-1-avant-1918--9782707138941.htm	Cuin	histoire-de-la-sociologie-tome-1-avant-1918--9782707138941		fulltext		La Découverte	monograph	2002	2011		3eéd.		Repères		P
Histoire de la sociologie. Tome 2	9782707138958								https://www.cairn.info/histoire-de-la-sociologie-tome-2-depuis-1918--9782707138958.htm	Cuin	histoire-de-la-sociologie-tome-2-depuis-1918--9782707138958		fulltext		La Découverte	monograph	2002	2011		3eéd.		Repères		P
Histoire de la société de l’information	9782707157980	9782707160867							https://www.cairn.info/histoire-de-la-societe-de-l-information--9782707157980.htm	Mattelart	histoire-de-la-societe-de-l-information--9782707157980		fulltext		La Découverte	monograph	2009	2011				Repères		P
Histoire des idées politiques en France au XIXe siècle	9782707128508	9782707168610							https://www.cairn.info/histoire-des-idees-politiques-en-france-au-xixe-si--9782707128508.htm	Grondeux	histoire-des-idees-politiques-en-france-au-xixe-si--9782707128508		fulltext		La Découverte	monograph	1998	2011				Repères		P
Histoire des théories de l’argumentation	9782707131751	9782707160973							https://www.cairn.info/histoire-des-theories-de-largumentation--9782707131751.htm	Breton	histoire-des-theories-de-largumentation--9782707131751		fulltext		La Découverte	monograph	2000	2011				Repères		P
Histoire du Parti communiste français	9782707131041	9782707168535							https://www.cairn.info/histoire-du-parti-communiste-francais--9782707131041.htm	Santamaria	histoire-du-parti-communiste-francais--9782707131041		fulltext		La Découverte	monograph	1999	2011				Repères		P
Histoire politique de la IVe République	9782707133373	9782707168429							https://www.cairn.info/histoire-politique-de-la-ive-republique--9782707133373.htm	Duhamel	histoire-politique-de-la-ive-republique--9782707133373		fulltext		La Découverte	monograph	2000	2011				Repères		P
Introduction au common law	9782707152275	9782707166197							https://www.cairn.info/introduction-au-common-law--9782707152275.htm	Legrand	introduction-au-common-law--9782707152275		fulltext		La Découverte	monograph	2008	2011				Repères		P
Introduction aux Cultural Studies	9782707154262	9782707166234							https://www.cairn.info/introduction-aux-cultural-studies--9782707154262.htm	Neveu	introduction-aux-cultural-studies--9782707154262		fulltext		La Découverte	monograph	2008	2011				Repères		P
Introduction aux Science Studies	9782707145963	9782707160287							https://www.cairn.info/introduction-aux-science-studies--9782707145963.htm	Pestre	introduction-aux-science-studies--9782707145963		fulltext		La Découverte	monograph	2006	2011				Repères		P
Introduction aux sciences de la communication	9782707137760	9782707161079							https://www.cairn.info/introduction-aux-sciences-de-la-communication--9782707137760.htm	Bougnoux	introduction-aux-sciences-de-la-communication--9782707137760		fulltext		La Découverte	monograph	2001	2011				Repères		P
Introduction à Albert O. Hirschman	9782707189028	9782707196217							https://www.cairn.info/introduction-a-albert-o-hirschman--9782707189028.htm	Ferraton	introduction-a-albert-o-hirschman--9782707189028		fulltext		La Découverte	monograph	2017	2017				Repères		P
Introduction à Antonio Gramsci	9782707170101	9782707176615							https://www.cairn.info/introduction-a-antonio-gramsci--9782707170101.htm	Hoare	introduction-a-antonio-gramsci--9782707170101		fulltext		La Découverte	monograph	2013	2013				Repères		P
Introduction à Castoriadis	9782707174741	9782707175281							https://www.cairn.info/introduction-a-castoriadis--9782707174741.htm	Prat	introduction-a-castoriadis--9782707174741		fulltext		La Découverte	monograph	2012	2012		Nouvelle édition		Repères		P
Introduction à Castoriadis	9782707150837	9782707161017							https://www.cairn.info/introduction-a-castoriadis--9782707150837.htm	Prat	introduction-a-castoriadis--9782707150837		fulltext		La Découverte	monograph	2007	2011				Repères		P
Introduction à Ivan Illich	9782707174949	9782707175328							https://www.cairn.info/introduction-a-ivan-illich--9782707174949.htm	Paquot	introduction-a-ivan-illich--9782707174949		fulltext		La Découverte	monograph	2012	2013				Repères		P
Introduction à John Dewey	9782707183194	9782707189035							https://www.cairn.info/Introduction-a-john-dewey--9782707183194.htm	Zask	Introduction-a-john-dewey--9782707183194		fulltext		La Découverte	monograph	2015	2015				Repères		P
Introduction à Marx	9782707159465	9782707161062							https://www.cairn.info/introduction-a-marx--9782707159465.htm	Combemale	introduction-a-marx--9782707159465		fulltext		La Découverte	monograph	2010	2011				Repères		P
Introduction à Michel Foucault	9782707192370	9782707194190							https://www.cairn.info/introduction-a-michel-foucault--9782707192370.htm	Bert	introduction-a-michel-foucault--9782707192370		fulltext		La Découverte	monograph	2016	2016		Nouvelle édition		Repères		P
