publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
« La déontologie politique » ou la pensée constitutionnelle de Jeremy Bentham	9782600011716								https://www.cairn.info/la-deontologie-politique-bentham--9782600011716.htm	Champs	la-deontologie-politique-bentham--9782600011716		fulltext		Librairie Droz	monograph	2008	2015		n° 213		Travaux de Sciences Sociales		P
« Parole aux jeunes ! »	9789287181640	9789287182838							https://www.cairn.info/parole-aux-jeunes--9789287181640.htm	Goździk-Ormel	parole-aux-jeunes--9789287181640		fulltext		Conseil de l'Europe	monograph	2015	2019				Hors collection		P
À la recherche de la démocratie	9782845863231	9782811121617							https://www.cairn.info/a-la-recherche-de-la-democratie--9782845863231.htm	Santiso	a-la-recherche-de-la-democratie--9782845863231		fulltext		Editions Karthala	monograph	2009	2017				Recherches internationales		P
À la recherche de la nouvelle croissance	9782130588733	9782130741749							https://www.cairn.info/a-la-recherche-de-la-nouvelle-croissance--9782130588733.htm	Lorenzi	a-la-recherche-de-la-nouvelle-croissance--9782130588733		fulltext		Presses Universitaires de France	monograph	2011	2015				Cahiers du Cercle des économistes		P
À l'école des compétences	9782707175410	9782348044724							https://www.cairn.info/a-l-ecole-des-competences--9782707175410.htm	del Rey	a-l-ecole-des-competences--9782707175410		fulltext		La Découverte	monograph	2013	2019				Poche / Essais		P
À l'école des dyslexiques	9782707169839	9782707174017							https://www.cairn.info/a-l-ecole-des-dyslexiques--9782707169839.htm	Garcia	a-l-ecole-des-dyslexiques--9782707169839		fulltext		La Découverte	monograph	2013	2019				Sciences humaines		P
À l'Est, les nationalismes contre la démocratie ?	9782870275016	9782402099066							https://www.cairn.info/a-l-est-les-nationalismes-contre-la-democratie--9782870275016.htm	Gresh	a-l-est-les-nationalismes-contre-la-democratie--9782870275016		fulltext		Éditions Complexe (programme ReLIRE)	monograph	1993	2018				Interventions		P
À qui profite la formation continue des enseignants ?	9782804190972	9782807316614							https://www.cairn.info/a-qui-profite-la-formation-continue-des-enseignant--9782804190972.htm	Maulini	a-qui-profite-la-formation-continue-des-enseignant--9782804190972		fulltext		De Boeck Supérieur	monograph	2015	2017				Perspectives en éducation et formation		P
À quoi sert un économiste	9782359250435	9782359250855							https://www.cairn.info/a-quoi-sert-un-economiste--9782359250435.htm	Heredia	a-quoi-sert-un-economiste--9782359250435		fulltext		La Découverte	monograph	2014	2019				Les Empêcheurs de penser en rond		P
À quoi servent les économistes ?	9782130581185	9782130741145							https://www.cairn.info/a-quoi-servent-les-economistes--9782130581185.htm	de Boissieu	a-quoi-servent-les-economistes--9782130581185		fulltext		Presses Universitaires de France	monograph	2010	2015				Cahiers du Cercle des économistes		P
Accélération !	9782130736509								https://www.cairn.info/acceleration--9782130736509.htm	de Sutter	acceleration--9782130736509		fulltext		Presses Universitaires de France	monograph	2016	2019				Perspectives critiques		P
Accompagnement des petites entreprises au Cameroun et au Sénégal	9782376871187	9782376871194							https://www.cairn.info/accompagnement-des-petites-entreprises-au-cameroun--9782376871187.htm	Nkakleu	accompagnement-des-petites-entreprises-au-cameroun--9782376871187		fulltext		EMS Editions	monograph	2018	2019				Questions de société		P
Accueillir les publics. Comprendre et agir	9782765413936	9782765413967							https://www.cairn.info/accueillir-les-publics-comprendre-et-agir--9782765413936.htm	de Miribel	accueillir-les-publics-comprendre-et-agir--9782765413936		fulltext		Éditions du Cercle de la Librairie	monograph	2013	2019				Bibliothèques		P
Affaires de juges	9782707134578	9782707170477							https://www.cairn.info/affaires-de-juges--2707134570.htm	Roussel	affaires-de-juges--2707134570		fulltext		La Découverte	monograph	2002	2011				TAP/Politique et société		P
Afghanistan 2001-2010	9782746713727								https://www.cairn.info/afghanistan-2001-2010--9782746713727.htm	Jauffret	afghanistan-2001-2010--9782746713727		fulltext		Autrement	monograph	2010	2012				Frontières		P
Afrique : le mirage démocratique	9782271073846	9782271118110							https://www.cairn.info/afrique-le-mirage-democratique--9782271073846.htm	Hugeux	afrique-le-mirage-democratique--9782271073846		fulltext		C.N.R.S. Editions	monograph	2012	2019				Débats		P
Aider à la création d'entreprise	9782724614411	9782724614435							https://www.cairn.info/aider-a-la-creation-d-entreprise--9782724614411.htm	Cabannes	aider-a-la-creation-d-entreprise--9782724614411		fulltext		Presses de Sciences Po	monograph	2013	2014				Sécuriser l'emploi		P
