publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	bestppn
À la recherche de la nouvelle croissance	9782130588733	9782130741749							https://www.cairn.info/a-la-recherche-de-la-nouvelle-croissance--9782130588733.htm	Lorenzi	a-la-recherche-de-la-nouvelle-croissance--9782130588733		fulltext		Presses Universitaires de France	monograph	2011	2015				Cahiers du Cercle des économistes		P	
À quoi sert un économiste	9782359250435	9782359250855							https://www.cairn.info/a-quoi-sert-un-economiste--9782359250435.htm	Heredia	a-quoi-sert-un-economiste--9782359250435		fulltext		La Découverte	monograph	2014	2019				Les Empêcheurs de penser en rond		P	236464361
À quoi servent les économistes ?	9782130581185	9782130741145							https://www.cairn.info/a-quoi-servent-les-economistes--9782130581185.htm	de Boissieu	a-quoi-servent-les-economistes--9782130581185		fulltext		Presses Universitaires de France	monograph	2010	2015				Cahiers du Cercle des économistes		P	
Accélérer l'inclusion financière dans les pays africains	9782376873112	9782376873129							https://www.cairn.info/accelerer-l-inclusion-financiere-dans-les-pays--9782376873112.htm	Kone	accelerer-l-inclusion-financiere-dans-les-pays--9782376873112		fulltext		EMS Editions	monograph	2019	2020				Business Science Institute		P	24154548X
Accompagnement des petites entreprises au Cameroun et au Sénégal	9782376871187	9782376871194							https://www.cairn.info/accompagnement-des-petites-entreprises-au-cameroun--9782376871187.htm	Nkakleu	accompagnement-des-petites-entreprises-au-cameroun--9782376871187		fulltext		EMS Editions	monograph	2018	2019				Questions de société		P	233378065
Achats pour non-spécialistes	9782100592357	9782100592364							https://www.cairn.info/achats-pour-non-specialistes--9782100592357.htm	Alleaume	achats-pour-non-specialistes--9782100592357		fulltext		Dunod	monograph	2013	2020				100% pratique		P	248676148
Action publique et économie solidaire	9782749204895	9782749224473							https://www.cairn.info/action-publique-et-economie-solidaire--9782749204895.htm	Carvalho da França	action-publique-et-economie-solidaire--9782749204895		fulltext		Érès	monograph	2005	2010				Sociologie économique		P	
Agir sur le stress et les violences au travail	9782100570485	9782100579204							https://www.cairn.info/agir-sur-le-stress-et-les-violences-au-travail--9782100570485.htm	Hamelin	agir-sur-le-stress-et-les-violences-au-travail--9782100570485		fulltext		Dunod	monograph	2012	2020				100% pratique		P	164121846
Agriculture et biodiversité	9782759218240	9782759219407							https://www.cairn.info/agriculture-et-biodiversite--9782759218240.htm	Barbault	agriculture-et-biodiversite--9782759218240		fulltext		Éditions Quæ	monograph	2009	2012				Expertises collectives		P	164734112
Agriculture et mondialisation	9782724613865	9782724613889							https://www.cairn.info/agriculture-et-mondialisation--9782724613865.htm	Pouch	agriculture-et-mondialisation--9782724613865		fulltext		Presses de Sciences Po	monograph	2013	2014				Nouveaux Débats		P	177316721
