publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Agir face aux risques sanitaires	9782130619093								https://www.cairn.info/agir-face-aux-risques-sanitaires--9782130619093.htm	Dab	agir-face-aux-risques-sanitaires--9782130619093		fulltext		Presses Universitaires de France	monograph	2017	2017				Hors collection		P
Alzheimer : la construction sociale d'une maladie	9782100563715	9782100571444							https://www.cairn.info/alzheimer-la-construction-sociale-d-une-maladie--9782100563715.htm	Ngatcha-Ribert	alzheimer-la-construction-sociale-d-une-maladie--9782100563715		fulltext		Dunod	monograph	2012	2016				Santé Social		P
Climat et santé	9782130523628	9782130737711							https://www.cairn.info/climat-et-sante--9782130523628.htm	Besancenot	climat-et-sante--9782130523628		fulltext		Presses Universitaires de France	monograph	2001	2015				Médecine et société		P
Comprendre les politiques sociales	9782100592319								https://www.cairn.info/comprendre-les-politiques-sociales--9782100592319.htm	Valérie	comprendre-les-politiques-sociales--9782100592319		fulltext		Dunod	monograph	2013	2016				Guides Santé Social		P
Coordination et parcours	9782100702275	9782100703210							https://www.cairn.info/coordination-et-parcours--9782100702275.htm	Bloch	coordination-et-parcours--9782100702275		fulltext		Dunod	monograph	2014	2016				Santé Social		P
L'action sociale a-t-elle encore un avenir ?	9782100560219	9782100580491							https://www.cairn.info/l-action-sociale-a-t-elle-encore-un-avenir--9782100560219.htm	Savignat	l-action-sociale-a-t-elle-encore-un-avenir--9782100560219		fulltext		Dunod	monograph	2012	2016				Santé Social		P
L'avenir du travail protégé	9782810901081	9782810902132							https://www.cairn.info/l-avenir-du-travail-protege--9782810901081.htm	Zribi	l-avenir-du-travail-protege--9782810901081		fulltext		Presses de l’EHESP	monograph	2012	2015				Hors collection		P
L'intervention sociale d'intérêt collectif : de la personne au territoire	9782810901593	9782810903030							https://www.cairn.info/l-intervention-sociale-d-interet-collectif-de-la-p--9782810901593.htm	De Robertis	l-intervention-sociale-d-interet-collectif-de-la-p--9782810901593		fulltext		Presses de l’EHESP	monograph	2014	2015				Politiques et interventions sociales		P
La maladie génétique au quotidien	9782130621607								https://www.cairn.info/la-maladie-genetique-au-quotidien-la-drepanocytose--9782130621607.htm	Buc-Caron	la-maladie-genetique-au-quotidien-la-drepanocytose--9782130621607		fulltext		Presses Universitaires de France	monograph	2013	2017				Science, histoire et société		P
La santé en guerre, 1914-1918	9782724617252	9782724617276							https://www.cairn.info/la-sante-en-guerre-1914-1918--9782724617252.htm	Viet	la-sante-en-guerre-1914-1918--9782724617252		fulltext		Presses de Sciences Po (P.F.N.S.P.)	monograph	2015	2015				Académique		P
La scientifisation du travail social	9782810902590	9782810903177							https://www.cairn.info/la-scientifisation-du-travail-social--9782810902590.htm	Rullac	la-scientifisation-du-travail-social--9782810902590		fulltext		Presses de l’EHESP	monograph	2014	2015				Politiques et interventions sociales		P
Le changement organisationnel dans les établissements sociaux et médico-sociaux	9782810901210	9782810902194							https://www.cairn.info/le-changement-organisationnel--9782810901210.htm	Foudriat	le-changement-organisationnel--9782810901210		fulltext		Presses de l’EHESP	monograph	2013	2015		2e éd.		Politiques et interventions sociales		P
Politique de santé: réussir le changement	9782100730841	9782100741212							https://www.cairn.info/politique-de-sante-reussir-le-changement--9782100730841.htm	Bizard	politique-de-sante-reussir-le-changement--9782100730841		fulltext		Dunod	monograph	2015	2016				Santé Social		P
Retraite et vieillissement: intervention publique et action sociale	9782100709519	9782100723355							https://www.cairn.info/retraite-et-vieillissement-intervention-publique--9782100709519.htm	Gucher	retraite-et-vieillissement-intervention-publique--9782100709519		fulltext		Dunod	monograph	2015	2016				Santé Social		P
Santé publique	9782100585014	9782100591589							https://www.cairn.info/sante-publique-en-douze--9782100585014.htm	Lajarge	sante-publique-en-douze--9782100585014		fulltext		Dunod	monograph	2013	2016				Aide-Mémoire		P
Sociologie de la santé	9782200262297	9782200255237							https://www.cairn.info/sociologie-de-la-sante--9782200262297.htm	Carricaburu	sociologie-de-la-sante--9782200262297		fulltext		Armand Colin	monograph	2004	2016				U		P
Stress, traumatismes et insomnies	9782842541750								https://www.cairn.info/stress-traumatismes-et-insomnies--9782842541750.htm	Fresco	stress-traumatismes-et-insomnies--9782842541750		fulltext		EDK, Groupe EDP Sciences	monograph	2012	2016				Hors collection		P
