publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	bestppn
Cahiers jungiens de psychanalyse	0984-8207	2262-4783	1974	1	1				https://www.cairn.info/revue-cahiers-jungiens-de-psychanalyse.htm		revue-cahiers-jungiens-de-psychanalyse		fulltext		Les cahiers jungiens de psychanalyse	serial								P	
Cancer(s) et psy(s)	2269-9201	2495-0920	2014	1	1				https://www.cairn.info/revue-cancers-et-psys.htm		revue-cancers-et-psys		fulltext		Érès	serial								P	195211464
Carrefours de l'éducation	1262-3490	1969-6949	2001	11	1				https://www.cairn.info/revue-carrefours-de-l-education.htm		revue-carrefours-de-l-education		fulltext		Armand Colin	serial								P	
Champ lacanien	1767-6827	2606-5827	2004	1	1				https://www.cairn.info/revue-champ-lacanien.htm		revue-champ-lacanien		fulltext		EPFCL-France	serial								P	
Che vuoi ?	0994-2424	2262-4848	2003	19	1				https://www.cairn.info/revue-che-vuoi.htm		revue-che-vuoi		fulltext		Érès	serial								P	16619798X
Cliniques	2115-8177	1968-3944	2011	1	1				https://www.cairn.info/revue-cliniques.htm		revue-cliniques		fulltext		Érès	serial								P	
Cliniques méditerranéennes	0762-7491	1776-2790	2001	63	1				https://www.cairn.info/revue-cliniques-mediterraneennes.htm		revue-cliniques-mediterraneennes		fulltext		Érès	serial								P	097477958
Cliopsy		2100-0670	2009	1	1				https://www.cairn.info/revue-cliopsy.htm		revue-cliopsy		fulltext		Association Cliopsy	serial								P	13595942X
Communication et langages	0336-1500	1778-7459	2009	159	1				https://www.cairn.info/revue-communication-et-langages.htm		revue-communication-et-langages		fulltext		Presses Universitaires de France	serial								P	124596576
Connexions	0337-3126	1776-2804	2001	75	1				https://www.cairn.info/revue-connexions.htm		revue-connexions		fulltext		Érès	serial								P	097479780
Contraste	1254-7689	2259-3780	2005		1				https://www.cairn.info/revue-contraste.htm		revue-contraste		fulltext		Érès	serial								P	
Corps et Psychisme	2496-4476	2553-6087	2001	21	1				https://www.cairn.info/revue-corps-et-psychisme.htm		revue-corps-et-psychisme		fulltext		L’Esprit du temps	serial								P	
Dialogue	0242-8962	1961-8662	2001	151	1				https://www.cairn.info/revue-dialogue.htm		revue-dialogue		fulltext		Érès	serial								P	111875161
Droit, Santé et Société	0999-9809	2606-6645	2016	1	1				https://www.cairn.info/revue-droit-sante-et-societe.htm		revue-droit-sante-et-societe		fulltext		ESKA	serial								P	22526370X
Éducation et didactique	1956-3485	2111-4838	2022	16	1				https://www.cairn.info/revue-education-et-didactique.htm		revue-education-et-didactique		fulltext		Presses universitaires de Rennes	serial								P	148528678
Éducation Permanente	0339-7513	2823-1848	2019	218	1				https://www.cairn.info/revue-education-permanente.htm		revue-education-permanente		fulltext		Éducation Permanente	serial								P	260893137
Empan	1152-3336	1776-2812	2002	45	1				https://www.cairn.info/revue-empan.htm		revue-empan		fulltext		Érès	serial								P	097526029
Enfance	0013-7545	1969-6981	2001	53	1				https://www.cairn.info/revue-enfance.htm		revue-enfance		fulltext		Presses Universitaires de France	serial								P	
Enfances et Psy	1286-5559	1776-2820	2000	12	4				https://www.cairn.info/revue-enfances-et-psy.htm		revue-enfances-et-psy		fulltext		Érès	serial								P	09755569X
Envies de changer !	2742-8885	2779-1769	2020	3	1				https://www.cairn.info/revue-envies-de-changer.htm		revue-envies-de-changer		fulltext		Presses universitaires de Grenoble	serial								P	
Essaim	1287-258X	1776-2839	2001	7	1				https://www.cairn.info/revue-essaim.htm		revue-essaim		fulltext		Érès	serial								P	097556939
Feuillets psychanalytiques		2779-2765	2016	1	1				https://www.cairn.info/revue-feuillets-psychanalytiques.htm		revue-feuillets-psychanalytiques		fulltext		Association Lacanienne Internationale (A.L.I.) Rhône Alpes	serial								P	
Figures de la psychanalyse	1623-3883	1776-2847	2001	4	1				https://www.cairn.info/revue-figures-de-la-psy.htm		revue-figures-de-la-psy		fulltext		Érès	serial								P	097557781
Forum	0988-6486	2551-9921	2016	147	1				https://www.cairn.info/revue-forum.htm		revue-forum		fulltext		Champ social	serial								P	
Gestalt	1154-5232	1950-6716	2002	22	1				https://www.cairn.info/revue-gestalt.htm		revue-gestalt		fulltext		Société française de Gestalt	serial								P	110968522
Hegel	2269-0530	2115-452X	2011	1	1				https://www.cairn.info/revue-hegel.htm		revue-hegel		fulltext		ALN éditions	serial								P	152610766
I2D - Information, données et documents	2428-2111	2431-3467	2001	38	1				https://www.cairn.info/revue-i2d-information-donnees-et-documents.htm		revue-i2d-information-donnees-et-documents		fulltext		A.D.B.S.	serial								P	
Imaginaire et Inconscient	1628-9676	1965-0183	2001	1	1				https://www.cairn.info/revue-imaginaire-et-inconscient.htm		revue-imaginaire-et-inconscient		fulltext		L’Esprit du temps	serial								P	111987725
Insistance	1778-7807	1951-6258	2005	1	1				https://www.cairn.info/revue-insistance.htm		revue-insistance		fulltext		Érès	serial								P	111472415
Journal de la psychanalyse de l'enfant	0994-7949	2264-590X	2011	1	1				https://www.cairn.info/revue-journal-de-la-psychanalyse-de-l-enfant.htm		revue-journal-de-la-psychanalyse-de-l-enfant		fulltext		Presses Universitaires de France	serial								P	167869841
Journal français de psychiatrie	1260-5999	1776-2855	2001	12	1				https://www.cairn.info/revue-journal-francais-de-psychiatrie.htm		revue-journal-francais-de-psychiatrie		fulltext		Érès	serial								P	097559679
