publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Action publique et environnement	9782130594826	9782130622420							https://www.cairn.info/action-publique-et-environnement--9782130594826.htm	Lascoumes	action-publique-et-environnement--9782130594826		fulltext		Presses Universitaires de France	monograph	2012	2013				Que sais-je ?		P
Action publique et environnement	9782130812647	9782130622420							https://www.cairn.info/action-publique-et-environnement--9782130812647.htm	Lascoumes	action-publique-et-environnement--9782130812647		fulltext		Presses Universitaires de France	monograph	2018	2018		2e éd.		Que sais-je ?		P
ADN et enquêtes criminelles	9782130568902	9782130601593							https://www.cairn.info/adn-et-enquetes-criminelles--9782130568902.htm	Huyghe	adn-et-enquetes-criminelles--9782130568902		fulltext		Presses Universitaires de France	monograph	2008	2010				Que sais-je ?		P
Albigeois et Cathares	9782130564942	9782130600985							https://www.cairn.info/albigeois-et-cathares--9782130564942.htm	Niel	albigeois-et-cathares--9782130564942		fulltext		Presses Universitaires de France	monograph	2007	2010		17e éd.		Que sais-je ?		P
Albigeois et Cathares	9782130579205	9782130603665							https://www.cairn.info/albigeois-et-cathares--9782130579205.htm	Niel	albigeois-et-cathares--9782130579205		fulltext		Presses Universitaires de France	monograph	2010	2010		18e éd.		Que sais-je ?		P
Alexandre le Grand	9782130736745	9782130749998							https://www.cairn.info/alexandre-le-grand--9782130736745.htm	Briant	alexandre-le-grand--9782130736745		fulltext		Presses Universitaires de France	monograph	2016	2016		8e éd.		Que sais-je ?		P
Alexandre le Grand	9782130551867	9782130596721							https://www.cairn.info/alexandre-le-grand--9782130551867.htm	Briant	alexandre-le-grand--9782130551867		fulltext		Presses Universitaires de France	monograph	2005	2010		6e éd.		Que sais-je ?		P
Alexandre le Grand	9782130591481	9782130606031							https://www.cairn.info/alexandre-le-grand--9782130591481.htm	Briant	alexandre-le-grand--9782130591481		fulltext		Presses Universitaires de France	monograph	2011	2011		7e éd.		Que sais-je ?		P
Alexandre le Grand	9782715401846	9782715401860							https://www.cairn.info/alexandre-le-grand--9782715401846.htm	Briant	alexandre-le-grand--9782715401846		fulltext		Presses Universitaires de France	monograph	2019	2019		9e éd.		Que sais-je ?		P
Apraxie et troubles d’utilisation d’outils	9782130749011	9782130785521							https://www.cairn.info/apraxie-et-troubles-d-utilisation-d-outils--9782130749011.htm	Osiurak	apraxie-et-troubles-d-utilisation-d-outils--9782130749011		fulltext		Presses Universitaires de France	monograph	2016	2016				Que sais-je ?		P
Aristote et le Lycée	9782130536574	9782130808701							https://www.cairn.info/aristote-et-le-lycee--9782130536574.htm	Brun	aristote-et-le-lycee--9782130536574		fulltext		Presses Universitaires de France	monograph	2004	2016		10e éd.		Que sais-je ?		P
Babylone	9782130591436	9782130621959							https://www.cairn.info/babylone--9782130591436.htm	André-Salvini	babylone--9782130591436		fulltext		Presses Universitaires de France	monograph	2012	2012		3e éd.		Que sais-je ?		P
Babylone	9782130573531	9782130602262							https://www.cairn.info/babylone--9782130573531.htm	André-Salvini	babylone--9782130573531		fulltext		Presses Universitaires de France	monograph	2009	2010		2e éd.		Que sais-je ?		P
Babylone	9782715401938	9782715401952							https://www.cairn.info/babylone--9782715401938.htm	André-Salvini	babylone--9782715401938		fulltext		Presses Universitaires de France	monograph	2019	2019		4e éd.		Que sais-je ?		P
Bergson	9782130561415	9782130600381							https://www.cairn.info/bergson--9782130561415.htm	Vieillard-Baron	bergson--9782130561415		fulltext		Presses Universitaires de France	monograph	2007	2010		3e éd.		Que sais-je ?		P
Bergson	9782130813743	9782130600381							https://www.cairn.info/bergson--9782130813743.htm	Vieillard-Baron	bergson--9782130813743		fulltext		Presses Universitaires de France	monograph	2018	2018		4e éd.		Que sais-je ?		P
Blockchain et cryptomonnaies	9782130811459	9782130811473							https://www.cairn.info/blockchain-et-cryptomonnaies--9782130811459.htm	De Filippi	blockchain-et-cryptomonnaies--9782130811459		fulltext		Presses Universitaires de France	monograph	2018	2018				Que sais-je ?		P
Carthage	9782130539629	9782130595885							https://www.cairn.info/carthage--9782130539629.htm	Amadasi Guzzo	carthage--9782130539629		fulltext		Presses Universitaires de France	monograph	2007	2010				Que sais-je ?		P
Comptabilité financière	9782130566465	9782130596042							https://www.cairn.info/comptabilite-financiere--9782130566465.htm	Esnault	comptabilite-financiere--9782130566465		fulltext		Presses Universitaires de France	monograph	2008	2010				Que sais-je ?		P
Constantin	9782130496564	9782130597216							https://www.cairn.info/constantin-306-337--9782130496564.htm	Lançon	constantin-306-337--9782130496564		fulltext		Presses Universitaires de France	monograph	1998	2010		1re éd.		Que sais-je ?		P
Crises financières et régulations bancaires	9782130786429	9782130798873							https://www.cairn.info/crises-financieres-et-regulations-bancaires--9782130786429.htm	Moschetto	crises-financieres-et-regulations-bancaires--9782130786429		fulltext		Presses Universitaires de France	monograph	2017	2017				Que sais-je ?		P
Cuba	9782130559887	9782130600152							https://www.cairn.info/cuba--9782130559887.htm	Lamore	cuba--9782130559887		fulltext		Presses Universitaires de France	monograph	2007	2010		7e éd.		Que sais-je ?		P
Darwin et le darwinisme	9782130787693	9782130792239							https://www.cairn.info/darwin-et-le-darwinisme--9782130787693.htm	Tort	darwin-et-le-darwinisme--9782130787693		fulltext		Presses Universitaires de France	monograph	2017	2017		6e éd.		Que sais-je ?		P
Darwin et le darwinisme	9782130626411	9782130626428							https://www.cairn.info/darwin-et-le-darwinisme--9782130626411.htm	Tort	darwin-et-le-darwinisme--9782130626411		fulltext		Presses Universitaires de France	monograph	2014	2014		5e éd.		Que sais-je ?		P
Darwin et le darwinisme	9782130578871	9782130603504							https://www.cairn.info/darwin-et-le-darwinisme--9782130578871.htm	Tort	darwin-et-le-darwinisme--9782130578871		fulltext		Presses Universitaires de France	monograph	2009	2010		3e éd.		Que sais-je ?		P
Darwin et le darwinisme	9782130590101	9782130605720							https://www.cairn.info/darwin-et-le-darwinisme--9782130590101.htm	Tort	darwin-et-le-darwinisme--9782130590101		fulltext		Presses Universitaires de France	monograph	2011	2011		4e éd.		Que sais-je ?		P
Droits et libertés fondamentaux	9782130579717	9782130603726							https://www.cairn.info/droits-et-liberte-fondamentaux--9782130579717.htm	Levinet	droits-et-liberte-fondamentaux--9782130579717		fulltext		Presses Universitaires de France	monograph	2010	2010				Que sais-je ?		P
Economie de la Chine	9782130575610	9782130602873							https://www.cairn.info/economie-de-la-chine--9782130575610.htm	Cabrillac	economie-de-la-chine--9782130575610		fulltext		Presses Universitaires de France	monograph	2009	2010		3e éd.		Que sais-je ?		P
Economie du sport	9782130528579	9782130597070							https://www.cairn.info/economie-du-sport--9782130528579.htm	Andreff	economie-du-sport--9782130528579		fulltext		Presses Universitaires de France	monograph	2002	2010		5e éd.		Que sais-je ?		P
Fédéralisme et antifédéralisme	9782130554417	9782130595793							https://www.cairn.info/federalisme-et-antifederalisme--9782130554417.htm	Vergniolle de Chantal	federalisme-et-antifederalisme--9782130554417		fulltext		Presses Universitaires de France	monograph	2005	2010				Que sais-je ?		P
Freud	9782130576037	9782130602965							https://www.cairn.info/freud--9782130576037.htm	Jaccard	freud--9782130576037		fulltext		Presses Universitaires de France	monograph	2009	2010		10e éd.		Que sais-je ?		P
Gandhi	9782130502609	9782130599500							https://www.cairn.info/gandhi--9782130502609.htm	Deliège	gandhi--9782130502609		fulltext		Presses Universitaires de France	monograph	1999	2010				Que sais-je ?		P
Géographie de la France	9782130792574	9782130798736							https://www.cairn.info/geographie-de-la-france--9782130792574.htm	Claval	geographie-de-la-france--9782130792574		fulltext		Presses Universitaires de France	monograph	2017	2017		5e éd.		Que sais-je ?		P
Géographie de la France	9782130508755	9782130599715							https://www.cairn.info/geographie-de-la-france--9782130508755.htm	Claval	geographie-de-la-france--9782130508755		fulltext		Presses Universitaires de France	monograph	2000	2010		4e éd.		Que sais-je ?		P
Géographie politique	9782130538141	9782130598060							https://www.cairn.info/geographie-politique--9782130538141.htm	de Montbrial	geographie-politique--9782130538141		fulltext		Presses Universitaires de France	monograph	2006	2010				Que sais-je ?		P
Géopolitique de la Chine	9782715401174								https://www.cairn.info/geopolitique-de-la-chine--9782715401174.htm	Duchâtel	geopolitique-de-la-chine--9782715401174		fulltext		Presses Universitaires de France	monograph	2019	2019		2e éd.		Que sais-je ?		P
Géopolitique de la Chine	9782130750161	9782130799085							https://www.cairn.info/geopolitique-de-la-chine--9782130750161.htm	Duchâtel	geopolitique-de-la-chine--9782130750161		fulltext		Presses Universitaires de France	monograph	2017	2017				Que sais-je ?		P
Géopolitique de la Méditerranée	9782130817123								https://www.cairn.info/geopolitique-de-la-mediterranee--9782130817123.htm	Rahmoun	geopolitique-de-la-mediterranee--9782130817123		fulltext		Presses Universitaires de France	monograph	2019	2019		2e éd.		Que sais-je ?		P
