publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
« Je tu(e) il »	9782804115685	9782804179700							https://www.cairn.info/je-tu-e-il--9782804115685.htm	Cautaerts	je-tu-e-il--9782804115685		fulltext		De Boeck Supérieur	monograph	2010	2012				Carrefour des psychothérapies		P
A poings nommés	9782749202112	9782749249490							https://www.cairn.info/a-poings-nommes--9782749202112.htm	Hellbrunn	a-poings-nommes--9782749202112		fulltext		ERES	monograph	2003	2016				Hypothèses		P
Accompagner le deuil en situation traumatique	9782100723669	9782100725526							https://www.cairn.info/accompagner-le-deuil-en-situation-traumatique--9782100723669.htm	Romano	accompagner-le-deuil-en-situation-traumatique--9782100723669		fulltext		Dunod	monograph	2015	2019				Les Ateliers du praticien		P
Accueillir et soigner la souffrance psychique de la personne	9782100552597	9782100561841							https://www.cairn.info/accueillir-et-soigner-la-souffrance-psychique--9782100552597.htm	Delion	accueillir-et-soigner-la-souffrance-psychique--9782100552597		fulltext		Dunod	monograph	2011	2019		2e éd.		Psychothérapies		P
ACT : applications thérapeutiques	9782100715602	9782100725540							https://www.cairn.info/act-applications-therapeutiques--9782100715602.htm	Seznec	act-applications-therapeutiques--9782100715602		fulltext		Dunod	monograph	2015	2020				Les Ateliers du praticien		P
Actualité de l'hystérie	9782865868551	9782749224497							https://www.cairn.info/actualite-de-l-hysterie--9782865868551.htm	Michels	actualite-de-l-hysterie--9782865868551		fulltext		ERES	monograph	2001	2010				Hors collection		P
Actualité des états limites	9782749240374	9782749240381							https://www.cairn.info/actualite-des-etats-limites--9782749240374.htm	Estellon	actualite-des-etats-limites--9782749240374		fulltext		ERES	monograph	2014	2016				Le Carnet psy		P
Actualité du trauma	9782749200637	9782749224510							https://www.cairn.info/actualite-du-trauma--9782749200637.htm	Chemla	actualite-du-trauma--9782749200637		fulltext		ERES	monograph	2002	2010				Hors collection		P
Addictions et comorbidités	9782100713011	9782100714858							https://www.cairn.info/addictions-et-comorbidites--9782100713011.htm	Benyamina	addictions-et-comorbidites--9782100713011		fulltext		Dunod	monograph	2014	2019				Psychothérapies		P
Addictologie	9782100721429	9782100723881							https://www.cairn.info/addictologie--9782100721429.htm	Morel	addictologie--9782100721429		fulltext		Dunod	monograph	2015	2020		2e éd.		Aide-Mémoire		P
Affect et pathologie	9782759811403	9782759812097							https://www.cairn.info/affect-et-pathologie--9782759811403.htm	Sami-Ali	affect-et-pathologie--9782759811403		fulltext		EDK, Groupe EDP Sciences	monograph	2014	2016				Recherche en psychosomatique		P
