publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Histoire de la grammaire française	9782130465898	9782130599265							https://www.cairn.info/histoire-de-la-grammaire-francaise--9782130465898.htm	Chevalier	histoire-de-la-grammaire-francaise--9782130465898		fulltext		Presses Universitaires de France	monograph	1996	2010		2e éd.		Que sais-je ?		P
Histoire de la langue française	9782130556664	9782130596943							https://www.cairn.info/histoire-de-la-langue-francaise--9782130556664.htm	Chaurand	histoire-de-la-langue-francaise--9782130556664		fulltext		Presses Universitaires de France	monograph	2006	2010		11e éd.		Que sais-je ?		P
Histoire du théâtre	9782130794721	9782130794721							https://www.cairn.info/histoire-du-theatre--9782130789246.htm	Viala	histoire-du-theatre--9782130789246		fulltext		Presses Universitaires de France	monograph	2017	2017		5eed.		Que sais-je ?		P
Histoire du théâtre	9782130579212	9782130603672							https://www.cairn.info/histoire-du-theatre--9782130579212.htm	Viala	histoire-du-theatre--9782130579212		fulltext		Presses Universitaires de France	monograph	2010	2010		2e éd.		Que sais-je ?		P
L'IVG	9782130594895	9782130622444							https://www.cairn.info/l-ivg--9782130594895.htm	Nisand	l-ivg--9782130594895		fulltext		Presses Universitaires de France	monograph	2012	2012				Que sais-je ?		P
L'ethnométhodologie	9782130523468	9782130599944							https://www.cairn.info/l-ethnomethodologie--9782130523468.htm	Coulon	l-ethnomethodologie--9782130523468		fulltext		Presses Universitaires de France	monograph	2007	2010		5e éd.		Que sais-je ?		P
L'exclusion	9782130589181	9782130605638							https://www.cairn.info/l-exclusion--9782130589181.htm	Damon	l-exclusion--9782130589181		fulltext		Presses Universitaires de France	monograph	2011	2011		3e éd.		Que sais-je ?		P
L'expertise en santé publique	9782130552420	9782130597179							https://www.cairn.info/l-expertise-en-sante-publique--9782130552420.htm	Got	l-expertise-en-sante-publique--9782130552420		fulltext		Presses Universitaires de France	monograph	2005	2010				Que sais-je ?		P
L'explication de textes et la dissertation	9782130398141	9782130599166							https://www.cairn.info/l-explication-de-textes-et-la-dissertation--9782130398141.htm	Gicquel	l-explication-de-textes-et-la-dissertation--9782130398141		fulltext		Presses Universitaires de France	monograph	1993	2010		5e éd.		Que sais-je ?		P
L'orthographe	9782130628330	9782130628347							https://www.cairn.info/l-orthographe--9782130628330.htm	Fayol	l-orthographe--9782130628330		fulltext		Presses Universitaires de France	monograph	2014	2014				Que sais-je ?		P
L'énergie nucléaire	9782130556336	9782130596882							https://www.cairn.info/l-energie-nucleaire--9782130556336.htm	Reuss	l-energie-nucleaire--9782130556336		fulltext		Presses Universitaires de France	monograph	2006	2010		3e éd.		Que sais-je ?		P
L'épilepsie	9782130532002	9782130599548							https://www.cairn.info/l-epilepsie--9782130532002.htm	Jallon	l-epilepsie--9782130532002		fulltext		Presses Universitaires de France	monograph	2002	2010		3e éd.		Que sais-je ?		P
L'éthique médicale et la bioéthique	9782130652137	9782130731092							https://www.cairn.info/l-ethique-medicale-et-la-bioethique--9782130652137.htm	Sicard	l-ethique-medicale-et-la-bioethique--9782130652137		fulltext		Presses Universitaires de France	monograph	2015	2015		4e éd.		Que sais-je ?		P
La communication	9782130795124	9782130798651							https://www.cairn.info/la-communication--9782130795124.htm	Sfez	la-communication--9782130795124		fulltext		Presses Universitaires de France	monograph	2017	2017		9e éd.		Que sais-je ?		P
La construction de la sociologie	9782130551201	9782130596844							https://www.cairn.info/la-construction-de-la-sociologie--9782130551201.htm	Berthelot	la-construction-de-la-sociologie--9782130551201		fulltext		Presses Universitaires de France	monograph	2005	2010		6e éd.		Que sais-je ?		P
La contrepèterie	9782130575252	9782130602668							https://www.cairn.info/la-contrepetrie--9782130575252.htm	Martin	la-contrepetrie--9782130575252		fulltext		Presses Universitaires de France	monograph	2009	2010		2e éd.		Que sais-je ?		P
La fusion nucléaire	9782130533092	9782130595663							https://www.cairn.info/la-fusion-nucleaire--9782130533092.htm	Weisse	la-fusion-nucleaire--9782130533092		fulltext		Presses Universitaires de France	monograph	2003	2010				Que sais-je ?		P
La grossesse et le tabac	9782130794738	9782130799832							https://www.cairn.info/la-grossesse-et-le-tabac--9782130794738.htm	Delcroix	la-grossesse-et-le-tabac--9782130794738		fulltext		Presses Universitaires de France	monograph	2017	2017		2e éd.		Que sais-je ?		P
La mode	9782130529392	9782130597643							https://www.cairn.info/la-mode--9782130529392.htm	Waquet	la-mode--9782130529392		fulltext		Presses Universitaires de France	monograph	2002	2010				Que sais-je ?		P
La médecine humanitaire	9782130578239	9782130603405							https://www.cairn.info/la-medecine-humanitaire--9782130578239.htm	Brauman	la-medecine-humanitaire--9782130578239		fulltext		Presses Universitaires de France	monograph	2010	2010		2e éd.		Que sais-je ?		P
La pensée sociale	9782130497776	9782130598367							https://www.cairn.info/la-pensee-sociale--9782130497776.htm	Guimelli	la-pensee-sociale--9782130497776		fulltext		Presses Universitaires de France	monograph	1999	2010				Que sais-je ?		P
La précarité	9782130554912	9782130596356							https://www.cairn.info/la-precarite--9782130554912.htm	Cingolani	la-precarite--9782130554912		fulltext		Presses Universitaires de France	monograph	2006	2010		2e éd.		Que sais-je ?		P
La radio	9782130566250	9782130601319							https://www.cairn.info/la-radio--9782130566250.htm	Cavelier	la-radio--9782130566250		fulltext		Presses Universitaires de France	monograph	2008	2010		2e éd.		Que sais-je ?		P
La sanction en éducation	9782130591498	9782130606048							https://www.cairn.info/la-sanction-en-education--9782130591498.htm	Prairat	la-sanction-en-education--9782130591498		fulltext		Presses Universitaires de France	monograph	2011	2011		5e éd.		Que sais-je ?		P
La sociologie urbaine	9782130787310	9782130789840							https://www.cairn.info/sociologie-urbaine--9782130787310.htm	Stébé	sociologie-urbaine--9782130787310		fulltext		Presses Universitaires de France	monograph	2016	2016		5e éd.		Que sais-je ?		P
La sociologie urbaine	9782130592129	9782130606154							https://www.cairn.info/la-sociologie-urbaine--9782130592129.htm	Stébé	la-sociologie-urbaine--9782130592129		fulltext		Presses Universitaires de France	monograph	2011	2011		3e éd.		Que sais-je ?		P
La structure des langues	9782130524571	9782130598800							https://www.cairn.info/la-structure-des-langues--9782130524571.htm	Hagège	la-structure-des-langues--9782130524571		fulltext		Presses Universitaires de France	monograph	2001	2010		6e éd.		Que sais-je ?		P
La syntaxe du français	9782130607410	9782130622819							https://www.cairn.info/la-syntaxe-du-francais--9782130607410.htm	Soutet	la-syntaxe-du-francais--9782130607410		fulltext		Presses Universitaires de France	monograph	2012	2012		6e éd.		Que sais-je ?		P
La syntaxe du français	9782130575559	9782130602828							https://www.cairn.info/la-syntaxe-du-francais--9782130575559.htm	Soutet	la-syntaxe-du-francais--9782130575559		fulltext		Presses Universitaires de France	monograph	2009	2010		5e éd.		Que sais-je ?		P
La systémique	9782130578895	9782130603528							https://www.cairn.info/la-systemique--9782130578895.htm	Durand	la-systemique--9782130578895		fulltext		Presses Universitaires de France	monograph	2010	2010		11e éd.		Que sais-je ?		P
La versification	9782130576730	9782130603092							https://www.cairn.info/la-versification--9782130576730.htm	Aquien	la-versification--9782130576730		fulltext		Presses Universitaires de France	monograph	2009	2010		7e éd.		Que sais-je ?		P
Le Compagnonnage	9782130592570	9782130622208							https://www.cairn.info/le-compagnonnage--9782130592570.htm	de Castera	le-compagnonnage--9782130592570		fulltext		Presses Universitaires de France	monograph	2012	2012		6e éd.		Que sais-je ?		P
Le dispositif médical	9782130573937	9782130602309							https://www.cairn.info/le-dispositif-medical--9782130573937.htm	Audry	le-dispositif-medical--9782130573937		fulltext		Presses Universitaires de France	monograph	2009	2010				Que sais-je ?		P
Le génie logiciel	9782130548928	9782130597285							https://www.cairn.info/le-genie-logiciel--9782130548928.htm	Printz	le-genie-logiciel--9782130548928		fulltext		Presses Universitaires de France	monograph	2005	2010		5e éd.		Que sais-je ?		P
Le multiculturalisme	9782130586630	9782130605386							https://www.cairn.info/le-multiculturalisme--9782130586630.htm	Savidan	le-multiculturalisme--9782130586630		fulltext		Presses Universitaires de France	monograph	2011	2011		2e éd.		Que sais-je ?		P
Le réchauffement climatique	9782130582625	9782130604280							https://www.cairn.info/le-rechauffement-climatique--9782130582625.htm	Kandel	le-rechauffement-climatique--9782130582625		fulltext		Presses Universitaires de France	monograph	2010	2010		4e éd.		Que sais-je ?		P
Le sanskrit	9782130528302	9782130599586							https://www.cairn.info/le-sanskrit--9782130528302.htm	Filliozat	le-sanskrit--9782130528302		fulltext		Presses Universitaires de France	monograph	2006	2010		2e éd.		Que sais-je ?		P
