publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
IEEE Transactions on Biomedical Engineering	0018-9294		1964	BME-11	1 & 2				http://ieeexplore.ieee.org/servlet/opac?punumber=10		10		fulltext		IEEE	Serial							5483695	P
IEEE Robotics & Automation Magazine	1070-9932		1994	1	1				http://ieeexplore.ieee.org/servlet/opac?punumber=100		100		fulltext		IEEE	Serial								P
IEEE Circuits and Devices Magazine	8755-3996		1985	1	6	2006	22	6	http://ieeexplore.ieee.org/servlet/opac?punumber=101		101		fulltext		IEEE	Serial							6331049	P
IEEE Transactions on Information Forensics and Security	1556-6013		2006	1	1				http://ieeexplore.ieee.org/servlet/opac?punumber=10206		10206		fulltext		IEEE	Serial								P
IEEE Computational Intelligence Magazine	1556-603X		2006	1	1				http://ieeexplore.ieee.org/servlet/opac?punumber=10207		10207		fulltext		IEEE	Serial								P
IEEE Computer Architecture Letters	1556-6056		2002	1	1				http://ieeexplore.ieee.org/servlet/opac?punumber=10208		10208		fulltext		IEEE	Serial								P
IEEE Vehicular Technology Magazine	1556-6072		2006	1	1				http://ieeexplore.ieee.org/servlet/opac?punumber=10209		10209		fulltext		IEEE	Serial								P
Transactions of the IRE Professional Group on Ultrasonic Engineering	0277-626X		1954	PGUE-1		1954	PGUE-2		http://ieeexplore.ieee.org/servlet/opac?punumber=10323		10323		fulltext		IEEE	Serial								P
IRE Transactions on Ultrasonic Engineering	0096-1019		1955	PGUE-3		1962	9	2	http://ieeexplore.ieee.org/servlet/opac?punumber=10324		10324		fulltext		IEEE	Serial							10323	P
IEEE Transactions on Ultrasonics Engineering	0893-6706		1963	10	1	1963	10	3	http://ieeexplore.ieee.org/servlet/opac?punumber=10325		10325		fulltext		IEEE	Serial							10324	P
IEEE Transactions on Sonics and Ultrasonics	0018-9537		1964	11	1	1985	32	6	http://ieeexplore.ieee.org/servlet/opac?punumber=10326		10326		fulltext		IEEE	Serial							10325	P
IEE Proceedings - Information Security	1747-0722		2005	152	1	2006	153	4	http://ieeexplore.ieee.org/servlet/opac?punumber=10348		10348		fulltext		IET	Serial								P
IEEE Transactions on Audio, Speech, and Language Processing	1558-7916		2006	14	1	2013	21	12	http://ieeexplore.ieee.org/servlet/opac?punumber=10376		10376		fulltext		IEEE	Serial							89	P
IEEE Transactions on Power Apparatus and Systems	0018-9510		1963	82	65	1985	PAS-104	5	http://ieeexplore.ieee.org/servlet/opac?punumber=10669		10669		fulltext		IEEE	Serial							4498434	P
IEE Proceedings - Intelligent Transport Systems	1748-0248		2006	153	1	2006	153	4	http://ieeexplore.ieee.org/servlet/opac?punumber=10767		10767		fulltext		IET	Serial								P
Transactions of the IRE Professional Group on Vehicular Communications	2150-1394		1952	1	1	1954	4	1	http://ieeexplore.ieee.org/servlet/opac?punumber=10783		10783		fulltext		IEEE	Serial								P
IRE Transactions on Vehicular Communications	0097-6628		1955	5	1	1962	11	1	http://ieeexplore.ieee.org/servlet/opac?punumber=10784		10784		fulltext		IEEE	Serial							10783	P
IEEE Transactions on Vehicular Communications	0096-2503		1963	12	1	1966	15	2	http://ieeexplore.ieee.org/servlet/opac?punumber=10785		10785		fulltext		IEEE	Serial							10784	P
Engineering & Technology	1750-9637		2006	1	2				http://ieeexplore.ieee.org/servlet/opac?punumber=10908		10908		fulltext		IET	Serial							2188	P
Proceedings of the IRE	0096-8390		1939	27	1	1962	50	9	http://ieeexplore.ieee.org/servlet/opac?punumber=10933		10933		fulltext		IEEE	Serial							5547934	P
IEEE Transactions on Broadcasting	0018-9316		1963	BC-9	1				http://ieeexplore.ieee.org/servlet/opac?punumber=11		11		fulltext		IEEE	Serial							4501502	P
IET Micro & Nano Letters	1750-0443		2006	1	1				http://ieeexplore.ieee.org/servlet/opac?punumber=11102		11102		fulltext		IET	Serial								P
IEEE Transactions on Human Factors in Electronics	0096-249X		1963	HFE-4	1	1967	HFE-8	4	http://ieeexplore.ieee.org/servlet/opac?punumber=11151		11151		fulltext		IEEE	Serial							4503253	P
IEEE Transactions on Industrial Electronics and Control Instrumentation	0018-9421		1964	IECI-11	1	1981	IECI-28	4	http://ieeexplore.ieee.org/servlet/opac?punumber=11166		11166		fulltext		IEEE	Serial							5412874	P
IEEE Transactions on Computers	0018-9340		1968	C-17	10				http://ieeexplore.ieee.org/servlet/opac?punumber=12		12		fulltext		IEEE	Serial							4037753	P
IEEE Transactions on Education	0018-9359		1963	6	1				http://ieeexplore.ieee.org/servlet/opac?punumber=13		13		fulltext		IEEE	Serial							4321999	P
IEEE Transactions on Electrical Insulation	0018-9367		1965	EI-1	1	1993	28	6	http://ieeexplore.ieee.org/servlet/opac?punumber=14		14		fulltext		IEEE	Serial								P
IEEE Transactions on Electromagnetic Compatibility	0018-9375		1964	6	1				http://ieeexplore.ieee.org/servlet/opac?punumber=15		15		fulltext		IEEE	Serial							4607257	P
IEEE Transactions on Electron Devices	0018-9383		1963	10	1				http://ieeexplore.ieee.org/servlet/opac?punumber=16		16		fulltext		IEEE	Serial							4639142	P
IEEE Transactions on Engineering Management	0018-9391		1963	EM-10	3				http://ieeexplore.ieee.org/servlet/opac?punumber=17		17		fulltext		IEEE	Serial							5007355	P
IEEE Transactions on Information Theory	0018-9448		1963	9	1				http://ieeexplore.ieee.org/servlet/opac?punumber=18		18		fulltext		IEEE	Serial							4547527	P
IEEE Transactions on Instrumentation and Measurement	0018-9456		1963	12	1				http://ieeexplore.ieee.org/servlet/opac?punumber=19		19		fulltext		IEEE	Serial							5006544	P
Computer	0018-9162		1970	3	5				http://ieeexplore.ieee.org/servlet/opac?punumber=2		2		fulltext		IEEE	Serial								P
IEEE Transactions on Magnetics	0018-9464		1965	1	1				http://ieeexplore.ieee.org/servlet/opac?punumber=20		20		fulltext		IEEE	Serial								P
IEEE Transactions on Systems, Man, and Cybernetics	0018-9472		1971	SMC-1	2	1995	25	12	http://ieeexplore.ieee.org/servlet/opac?punumber=21		21		fulltext		IEEE	Serial							4081845, 4082035	P
IEE Review	0953-5683		1988	34	8	2006	52	3	http://ieeexplore.ieee.org/servlet/opac?punumber=2188		2188		fulltext		IET	Serial								P
Manufacturing Engineer	0956-9944		1989	68	5	2007	86	2	http://ieeexplore.ieee.org/servlet/opac?punumber=2189		2189		fulltext		IET	Serial								P
IEE Proceedings - Circuits, Devices and Systems	1350-2409		1994	141	1	2006	153	6	http://ieeexplore.ieee.org/servlet/opac?punumber=2190		2190		fulltext		IET	Serial							2211	P
IEE Proceedings - Communications	1350-2425		1994	141	1	2006	153	6	http://ieeexplore.ieee.org/servlet/opac?punumber=2191		2191		fulltext		IET	Serial							2215	P
IEE Proceedings - Computers and Digital Techniques	1350-2387		1994	141	1	2006	153	6	http://ieeexplore.ieee.org/servlet/opac?punumber=2192		2192		fulltext		IET	Serial							4641395	P
IEE Proceedings - Control Theory and Applications	1350-2379		1994	141	2	2006	153	6	http://ieeexplore.ieee.org/servlet/opac?punumber=2193		2193		fulltext		IET	Serial							2206	P
IEE Proceedings - Electric Power Applications	1350-2352		1994	141	2	2006	153	6	http://ieeexplore.ieee.org/servlet/opac?punumber=2194		2194		fulltext		IET	Serial							2204	P
IEE Proceedings - Generation, Transmission and Distribution	1350-2360		1994	141	1	2006	153	6	http://ieeexplore.ieee.org/servlet/opac?punumber=2195		2195		fulltext		IET	Serial							2205	P
IEE Proceedings - Microwaves, Antennas and Propagation	1350-2417		1994	141	1	2006	153	6	http://ieeexplore.ieee.org/servlet/opac?punumber=2196		2196		fulltext		IET	Serial							2213	P
IEE Proceedings - Optoelectronics	1350-2433		1994	141	1	2006	153	6	http://ieeexplore.ieee.org/servlet/opac?punumber=2197		2197		fulltext		IET	Serial							2216	P
IEE Proceedings - Radar, Sonar and Navigation	1350-2395		1994	141	2	2006	153	6	http://ieeexplore.ieee.org/servlet/opac?punumber=2198		2198		fulltext		IET	Serial							2209	P
IEE Proceedings - Science, Measurement and Technology	1350-2344		1994	141	2	2006	153	6	http://ieeexplore.ieee.org/servlet/opac?punumber=2199		2199		fulltext		IET	Serial							2203	P
IEEE Transactions on Microwave Theory and Techniques	0018-9480		1963	11	1				http://ieeexplore.ieee.org/servlet/opac?punumber=22		22		fulltext		IEEE	Serial							4547924	P
IEE Proceedings - Vision, Image and Signal Processing	1350-245X		1994	141	1	2006	153	6	http://ieeexplore.ieee.org/servlet/opac?punumber=2200		2200		fulltext		IET	Serial							2215	P
IEE Proceedings A - Physical Science, Measurement and Instrumentation, Management and Education - Reviews	0143-702X		1980	127	1	1988	135	8	http://ieeexplore.ieee.org/servlet/opac?punumber=2201		2201		fulltext		IET	Serial								P
IEE Proceedings A - Physical Science, Measurement and Instrumentation, Management and Education	0960-7641		1989	136	1	1990	137	6	http://ieeexplore.ieee.org/servlet/opac?punumber=2202		2202		fulltext		IET	Serial							2201	P
IEE Proceedings A - Science, Measurement and Technology	0960-7641		1991	138	1	1993	140	4	http://ieeexplore.ieee.org/servlet/opac?punumber=2203		2203		fulltext		IET	Serial							2202	P
IEE Proceedings B - Electric Power Applications	0143-7038		1980	127	1	1993	140	6	http://ieeexplore.ieee.org/servlet/opac?punumber=2204		2204		fulltext		IET	Serial								P
IEE Proceedings C - Generation, Transmission and Distribution	0143-7046		1980	127	1	1993	140	6	http://ieeexplore.ieee.org/servlet/opac?punumber=2205		2205		fulltext		IET	Serial								P
IEE Proceedings D - Control Theory and Applications	0143-7054		1980	127	1	1993	140	6	http://ieeexplore.ieee.org/servlet/opac?punumber=2206		2206		fulltext		IET	Serial								P
IEE Proceedings F - Radar and Signal Processing	0956-375X		1988	135	1	1993	140	6	http://ieeexplore.ieee.org/servlet/opac?punumber=2209		2209		fulltext		IET	Serial							4644477	P
IEE Proceedings G - Electronic Circuits and Systems	0143-7089		1980	127	1	1988	135	6	http://ieeexplore.ieee.org/servlet/opac?punumber=2210		2210		fulltext		IET	Serial								P
IEE Proceedings G - Circuits, Devices and Systems	0956-3768		1989	136	3	1993	140	6	http://ieeexplore.ieee.org/servlet/opac?punumber=2211		2211		fulltext		IET	Serial							2210, 2214	P
IEE Proceedings H - Microwaves, Antennas and Propagation	0950-107X		1985	132	1	1993	140	1	http://ieeexplore.ieee.org/servlet/opac?punumber=2213		2213		fulltext		IET	Serial							4644480	P
IEE Proceedings I - Solid-State and Electron Devices	0143-7100		1980	127	1	1988	135	6	http://ieeexplore.ieee.org/servlet/opac?punumber=2214		2214		fulltext		IET	Serial								P
IEE Proceedings I - Communications, Speech and Vision	0956-3776		1989	136	1	1993	140	6	http://ieeexplore.ieee.org/servlet/opac?punumber=2215		2215		fulltext		IET	Serial							4644477	P
