publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	bestppn
Biology of Reproduction	0006-3363	1529-7268	1969	1	1	1995	53	6	https://academic.oup.com/biolreprod/issue		biolreprodissue		fulltext	Open access		serial								P	059183136
Critical Values	2378-8321	2378-8372	2008	1	1				https://academic.oup.com/criticalvalues/issue		criticalvaluesissue		fulltext	Open access		serial								P	187163758
Endocrinology	0013-7227	1945-7170	1917	1	1	1995	136	12	https://academic.oup.com/endo/issue		endoissue		fulltext	Open access. Incorporates in part American Goiter Association Transactions (United States) (ISSN:0096-7173, 1957-) previously American Association for the Study of Goiter Transactions (United States)(up to 1948)		serial								P	128405457
ESHRE Monograph	1477-741X	1477-8378	2002	1	1	2008	2008	1	https://academic.oup.com/eshremonographs/issue		eshremonographsissue		fulltext	Open access. ESHRE Monograph is a supplement of Human Reproduction Update		serial								P	078920043
FEMS Immunology and Medical Microbiology	0928-8244	1574-695X	1988	1	1	1992	5	05-Jun	https://academic.oup.com/femspd/issue		femspdissue		fulltext	Open access. FEMS Microbiology Immunology, 1988-1992, n/a, 0920-8534. Now: Pathogens and Disease (ISSN: 2049-632X; 2013- )		serial								P	070749132
FEMS Microbiology Ecology	0168-6496	1574-6941	1985	1	1	1995	18	4	https://academic.oup.com/femsec/issue		femsecissue		fulltext	Open access. Supersedes in part : FEMS Microbiology Letters (Netherlands) (ISSN:0378-1097, 1985-)		serial								P	131761595
FEMS Microbiology Letters	0378-1097	1574-6968	1977	1	1	1995	134	02-Mar	https://academic.oup.com/femsle/issue		femsleissue		fulltext	Open access. Superseded in part by FEMS Microbiology Ecology (ISSN: 1574-6941 ) and FEMS Microbiology Reviews (ISSN:0168-6445, 1985-)		serial								P	086837648
FEMS Microbiology Reviews	0168-6445	1574-6976	1985	1	1	1995	17	4	https://academic.oup.com/femsre/issue		femsreissue		fulltext	Open access. Supersedes in part: FEMS Microbiology Letters (Netherlands) (ISSN:0378-1097, 1985-)		serial								P	070950520
Interactive CardioVascular and Thoracic Surgery	1569-9293	1569-9285	2002	1	1				https://academic.oup.com/icvts/issue		icvtsissue		fulltext	Open access		serial								P	104902620
International Health	1876-3413	1876-3405	2002	1	1				https://academic.oup.com/inthealth/issue		inthealthissue		fulltext	Open access		serial								P	14454587X
Journal of Crohn's and Colitis Supplements	1873-9954	1876-4460	2007	1	1	2010	4	1	https://academic.oup.com/ecco-jccs/issue		ecco-jccsissue		fulltext	Open access. Journal of Crohn's and Colitis Supplements was the separate sister supplement journal to Journal of Crohn’s and Colitis (2007-2010)		serial								P	118963635
Journal of the Canadian Association of Gastroenterology	2515-2084	2515-2092	2018	1	1				https://academic.oup.com/jcag/issue		jcagissue		fulltext	Open access		serial								P	230851940
Music Therapy	0734-7367		1996	14	1	1996	14	1	https://academic.oup.com/musictherapy/issue		musictherapyissue		fulltext	Open access. Music Therapy was the official publication of the American Association for Music Therapy (AAMT) and was published annually 1981-1996		serial								P	
National Science Review	2095-5138	2053-714X	2014	1	1				https://academic.oup.com/nsr/issue		nsrissue		fulltext	Open access		serial								P	176271880
Schizophrenia Bulletin Open		2632-7899	2020	1	1				https://academic.oup.com/schizophreniabulletinopen/issue		schizophreniabulletinopenissue		fulltext	Open access		serial								P	250316358
Transactions of Mathematics and Its Applications		2398-4945	2017	1	1				https://academic.oup.com/imatrm/issue		imatrmissue		fulltext	Open access		serial								P	204062519
