publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	bestppn
The Oxford Handbook of Applied Ethnomusicology	9780199351701	9780199351725							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780199351701.001.0001/oxfordhb-9780199351701		oxfordhb-9780199351701		fulltext		Oxford University Press	monograph	2015	2016			Svanibor Pettan, Jeff Todd Titon			P	
The Oxford Handbook of Children's Musical Cultures	9780199737635	9780199971442							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780199737635.001.0001/oxfordhb-9780199737635		oxfordhb-9780199737635		fulltext		Oxford University Press	monograph	2013	2012			Patricia Shehan Campbell, Trevor Wiggins			P	
The Oxford Handbook of Choral Pedagogy	9780199373369	9780199373383							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780199373369.001.0001/oxfordhb-9780199373369		oxfordhb-9780199373369		fulltext		Oxford University Press	monograph	2017	2017			Frank Abrahams, Paul D. Head			P	229068774
The Oxford Handbook of Computer Music	9780199792030	9780199940233							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780199792030.001.0001/oxfordhb-9780199792030		oxfordhb-9780199792030		fulltext		Oxford University Press	monograph	2011	2012			Roger T. Dean			P	
The Oxford Handbook of Country Music	9780190248178	9780190248192							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780190248178.001.0001/oxfordhb-9780190248178		oxfordhb-9780190248178		fulltext		Oxford University Press	monograph	2017	2017			Travis D. Stimeling			P	229067085
The Oxford Handbook of Critical Concepts in Music Theory	9780190454746	9780190454760							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780190454746.001.0001/oxfordhb-9780190454746		oxfordhb-9780190454746		fulltext		Oxford University Press	monograph	2017	2015			Alexander Rehding, Steven Rings			P	
The Oxford Handbook of Critical Improvisation Studies, Volume 1	9780195370935	9780199983827							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780195370935.001.0001/oxfordhb-9780195370935		oxfordhb-9780195370935		fulltext		Oxford University Press	monograph	2016	2016	1		George E. Lewis, Benjamin Piekut			P	
The Oxford Handbook of Critical Improvisation Studies, Volume 2	9780199892921	9780199983834							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780199892921.001.0001/oxfordhb-9780199892921		oxfordhb-9780199892921		fulltext		Oxford University Press	monograph	2016	2016	2		Benjamin Piekut, George E. Lewis			P	
The Oxford Handbook of Dance and Ethnicity	9780199754281	9780199983476							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780199754281.001.0001/oxfordhb-9780199754281		oxfordhb-9780199754281		fulltext		Oxford University Press	monograph	2016	2016			Anthony Shay, Barbara Sellers-Young			P	
The Oxford Handbook of Dance and Politics	9780199928187	9780199983483							http://www.oxfordhandbooks.com/view/10.1093/oxfordhb/9780199928187.001.0001/oxfordhb-9780199928187		oxfordhb-9780199928187		fulltext		Oxford University Press	monograph	2017	2017			Rebekah J. Kowal, Gerald Siegmund, Randy Martin			P	229067476
