publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	bestppn
Psychologie, Sociologie, Anthropologie - Ue 1.1	9782294707773	9782294721182							https://www.clinicalkey.com/student/nursing/content/toc/3-s2.0-C20110094000	Enyouma, Marcus	3-s2.0-C20110094000		fulltext	Psychology	Elsevier Masson	monograph	2010	2010		1				P	197032702
Les Pathologies En Un Coup D'oeil Pour Les Infirmiers	9782294780073	978-2-294-78069-1							https://www.clinicalkey.com/student/nursing/content/toc/3-s2.0-C20220002087	Cornec	3-s2.0-C20220002087		fulltext	Nursing,Pathology	Elsevier Masson	monograph	2024	2024		3				P	275194876
Bientraitance Et Qualité De Vie - T.1	9782294737183	978-2-294-73724-4							https://www.clinicalkey.com/student/nursing/content/toc/3-s2.0-C20120127939	Schmitt	3-s2.0-C20120127939		fulltext	Developing as a Health Professional	Elsevier Masson	monograph	2013	2013		1				P	197208134
Psychologie, Sociologie, Anthropologie - Ue 1.1	9782294710575	9782294718601							https://www.clinicalkey.com/student/nursing/content/toc/3-s2.0-C20110094395	Merkling, Jacky	3-s2.0-C20110094395		fulltext	Psychology	Elsevier Masson	monograph	2010	2010		1				P	197058558
L'infirmier(e) En Psychiatrie	9782294086212	9782294102066							https://www.clinicalkey.com/student/nursing/content/toc/3-s2.0-C20110048251	Morasz	3-s2.0-C20110048251		fulltext	Nursing,Psychiatric/Mental Health	Elsevier Masson	monograph	2012	2025		2				P	17688601X
Biologie Fondamentale Et Génétique - Ue 2.1 Et 2.2	9782294715280	978-2-294729-33-1							https://www.clinicalkey.com/student/nursing/content/toc/3-s2.0-C20120005224	Desassis	3-s2.0-C20120005224		fulltext	Fundamentals of Nursing	Elsevier Masson	monograph	2012	2012		2				P	180656899
Révision Optimale 3 En 1 _ Semestres 3 Et 4 Ifsi	9782294776908	9782294778346							https://www.clinicalkey.com/student/nursing/content/toc/3-s2.0-C20210017053	Violet	3-s2.0-C20210017053		fulltext	Exam Preparation	Elsevier Masson	monograph	2022	2025		1				P	285097393
Mémoire De Fin D’études Des Étudiants En Soins Infirmiers	9782294750533	978-2-294-75104-2							https://www.clinicalkey.com/student/nursing/content/toc/3-s2.0-C2015006364X	Hesbeen	3-s2.0-C2015006364X		fulltext	Research and Evidence Based Practice	Elsevier Masson	monograph	2016	2016		1				P	198383592
Bien Débuter : Plaies, Cicatrisation Et Pansements	9782294778193	978-2-294-77956-5							https://www.clinicalkey.com/student/nursing/content/toc/3-s2.0-C20210027322	Brigas-Dos Santos	3-s2.0-C20210027322		fulltext	Nursing	Elsevier Masson	monograph	2023	2023		2				P	272727873
Soins Infirmiers Et Douleur	9782294727375	978-2-294-72807-5							https://www.clinicalkey.com/student/nursing/content/toc/3-s2.0-C2012002368X	Muller	3-s2.0-C2012002368X		fulltext	Acute Adult Nursing	Elsevier Masson	monograph	2012	2012		4				P	19720886X
Mon Stage Infirmier En Dermatologie. Mes Notes De Stage Ifsi	9782294776342	978-2-294-77683-0							https://www.clinicalkey.com/student/nursing/content/toc/3-s2.0-C20210004296	Soria	3-s2.0-C20210004296		fulltext	Dermatology	Elsevier Masson	monograph	2022	2022		1				P	269774815
Défaillances Organiques Et Processus Dégénératifs - Ue 2.7	9782294749216	978-2-294-74979-7							https://www.clinicalkey.com/student/nursing/content/toc/3-s2.0-C2016002507X	Bouheraoua	3-s2.0-C2016002507X		fulltext	Pathophysiology	Elsevier Masson	monograph	2017	2017		2				P	198383487
Dictionnaire Médical De L'infirmière	9782294702761	978-2-994-10080-5							https://www.clinicalkey.com/student/nursing/content/toc/3-s2.0-B9782294702761X50002	Quevauvilliers	3-s2.0-B9782294702761X50002		fulltext	Dictionaries	Elsevier Masson	monograph	2009	2009		8				P	197209181
Soins Et Cultures - Formation Des Soignants À L'approche Interculturelle	9782294082856	978-2-294-10205-9							https://www.clinicalkey.com/student/nursing/content/toc/3-s2.0-B9782294082856X50003	Tison	3-s2.0-B9782294082856X50003		fulltext	Community and Public Health, Health Promotion	Elsevier Masson	monograph	2007	2007		1				P	160738164
Prévenir Et Dénouer Les Conflits Dans Les Relations Soignants-soignés	9782294758775	978-2-294-75894-2							https://www.clinicalkey.com/student/nursing/content/toc/3-s2.0-C20170018876	Curchod	3-s2.0-C20170018876		fulltext	Communication	Elsevier Masson	monograph	2018	2018		2				P	263286665
Étapes De La Vie Et Grandes Fonctions - Ue 2.2	9782294709661	978-2-294-71862-5							https://www.clinicalkey.com/student/nursing/content/toc/3-s2.0-C20110094279	Siebert	3-s2.0-C20110094279		fulltext	Fundamentals of Nursing	Elsevier Masson	monograph	2010	2010		1				P	197058582
Validez Vos Ue 2.1 Et 2.2 Biologie Fondamentale, Cycles De La Vie Et Grandes Fonctions	9782294768477								https://www.clinicalkey.com/student/nursing/content/toc/3-s2.0-C20190003184	Muller	3-s2.0-C20190003184		fulltext	Nursing	Elsevier Masson	monograph	2020	2020		1				P	263286924
Pneumologie	9782294767098	978-2-294-76793-7							https://www.clinicalkey.com/student/nursing/content/toc/3-s2.0-C2018005094X	Bylicki	3-s2.0-C2018005094X		fulltext	Pulmonary/Respiratory	Elsevier Masson	monograph	2020	2020		1				P	263286568
Humanisme Soignant Et Soins Infirmiers - Un Art Du Singulier	9782294751677	978-2-294-75334-3							https://www.clinicalkey.com/student/nursing/content/toc/3-s2.0-C20160034599	Hesbeen	3-s2.0-C20160034599		fulltext	Developing as a Health Professional	Elsevier Masson	monograph	2017	2017		1				P	263286320
Ortho Magazine	1262-4586	2452-1914							https://www.clinicalkey.com/student/nursing/content/journal/issues/12624586/1-s2.0-S1262458614X70019		https://www.clinicalkey.com/student/nursing/content/journal/issues/12624586/1-s2.0-S1262458614X70019		fulltext	Other	Elsevier Masson	serial								P	186066996
Pédiatrie-pédopsychiatrie	9782294770579	978-2-294-77105-7							https://www.clinicalkey.com/student/nursing/content/toc/3-s2.0-C20190031743	Perreaux	3-s2.0-C20190031743		fulltext	Pediatrics	Elsevier Masson	monograph	2020	2020		1				P	263286479
Savoirs Et Soins Infirmiers	1877-7848								https://www.clinicalkey.com/student/nursing/content/emc/toc/18777848		https://www.clinicalkey.com/student/nursing/content/emc/toc/18777848		fulltext	Advanced Practice Nursing	Elsevier Masson	serial								P	156898535
Processus Traumatiques - Ue 2.4	9782294707797								https://www.clinicalkey.com/student/nursing/content/toc/3-s2.0-C20110094024	Cohen De Lara	3-s2.0-C20110094024		fulltext	Pathophysiology	Elsevier Masson	monograph	2010	2010		1				P	197034713
Les Infirmières : Identité, Spécificité Et Soins Infirmiers	9782294014550	978-2-294-10199-1							https://www.clinicalkey.com/student/nursing/content/toc/3-s2.0-B9782294014550X50003	Magnon	3-s2.0-B9782294014550X50003		fulltext	Developing as a Health Professional	Elsevier Masson	monograph	2001	2006		1				P	165968036
Biologie Fondamentale Et Génétique - Ue 2.1 Et 2.2	9782294707780	9782294721229							https://www.clinicalkey.com/student/nursing/content/toc/3-s2.0-C20110094012	Perlemuter, Gabriel	3-s2.0-C20110094012		fulltext	Fundamentals of Nursing	Elsevier Masson	monograph	2010	2010		1				P	180664999
Raisonnement, Démarche Clinique Et Projet De Soins Infirmiers - U.E 3.1 Et 3.2	9782294721380	978-2-294-74096-1							https://www.clinicalkey.com/student/nursing/content/toc/3-s2.0-C20130098623	Le Neures	3-s2.0-C20130098623		fulltext	Developing as a Health Professional	Elsevier Masson	monograph	2013	2013		2				P	197096816
Soins En Santé Mentale Et En Psychiatrie - Réussir Votre Stage Infirmier	9782294752087	978-2-294-75321-3							https://www.clinicalkey.com/student/nursing/content/toc/3-s2.0-C2016000205X	Siebert	3-s2.0-C2016000205X		fulltext	Fundamentals of Nursing	Elsevier Masson	monograph	2017	2017		1				P	263286843
Plans De Soins Types Et Chemins Cliniques - 20 Situations Cliniques Prévalentes	9782294716560								https://www.clinicalkey.com/student/nursing/content/toc/3-s2.0-C20120023514	Psiuk	3-s2.0-C20120023514		fulltext	Care Planning	Elsevier Masson	monograph	2013	2013		1				P	26328655X
Mon Stage Infirmier En Endocrinologie-diabétologie. Mes Notes De Stage Ifsi	9782294776335	978-2-294-77682-3							https://www.clinicalkey.com/student/nursing/content/toc/3-s2.0-C20210004326	Saïe	3-s2.0-C20210004326		fulltext	Endocrinology and Metabolism	Elsevier Masson	monograph	2022	2022		1				P	269775196
Gériatrie Et Gérontologie - Fiches De Soins Infirmiers	9782294753411	978-2-294-75381-7							https://www.clinicalkey.com/student/nursing/content/toc/3-s2.0-C20160006502	Cudennec	3-s2.0-C20160006502		fulltext	Care of the Older Adults	Elsevier Masson	monograph	2017	2017		1				P	263286207
