publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	bestppn
19th-Century Music	0148-2076	1533-8606	1977	1	1	2016			https://www.jstor.org/journal/19thcenturymusic		19thcenturymusic		fulltext	Moving Wall: 3 years		serial								P	094932441
AJS Review	0364-0094	1475-4541	1976	1		2014			https://www.jstor.org/journal/ajsreview		ajsreview		fulltext	Moving Wall: 5 years		serial								P	069603006
APT Bulletin	0848-8525		1986	18	4	2019			https://www.jstor.org/journal/aptbulletin		aptbulletin		fulltext	Content for this title is released as soon as the latest issues become available to JSTOR.		serial								P	
Acta Musicologica	0001-6241	2296-4339	1931	3	1	2016			https://www.jstor.org/journal/actamusicologica		actamusicologica		fulltext	Previously: Mitteilungen der Internationalen Gesellschaft für Musikwissenschaft / Bulletin de la Société internationale de Musicologie (1928-1930) Moving Wall: 3 years		serial								P	170352307
African Languages and Cultures	0954-416X		1988	1	1	1997	10	2	https://www.jstor.org/journal/afrilangcult		afrilangcult		fulltext	Absorbed		serial								P	
African Languages and Cultures. Supplement	1477-9366		1992		1	1996		3	https://www.jstor.org/journal/afrilangcultsupp		afrilangcultsupp		fulltext	Ceased: 1996		serial								P	
Alif: Journal of Comparative Poetics	1110-8673		1981		1	2018			http://www.jstor.org/journal/alifjcomppoet		alifjcomppoet		fulltext	Moving Wall: 1 year		serial								P	
American Art	1073-9300	1549-6503	1991	5	1/2	2015	29	3	https://www.jstor.org/journal/americanart		americanart		fulltext	Previously: Smithsonian studies in American art (1987-1990). Coverage presently ends: 2015. JSTOR will resume a moving wall of 5 years in 2021.		serial								P	083137580
American Art Journal	0002-7359		1969	1	1	2003	34/35		http://www.jstor.org/journal/americanartj		americanartj		fulltext	Ceased: 2004		serial								P	
American Literary History	0896-7148	1468-4365	1989	1	1	2014			https://www.jstor.org/journal/amerlitehist		amerlitehist		fulltext	Moving Wall: 5 years		serial								P	058288899
American Music	0734-4392	1945-2349	1983	1	1	2017			https://www.jstor.org/journal/americanmusic		americanmusic		fulltext	Moving Wall: 2 years		serial								P	131773194
American Speech	0003-1283	1527-2133	1925	1	1	1999	74	4	https://www.jstor.org/journal/americanspeech		americanspeech		fulltext	Fixed Wall: 1/1/2000		serial								P	045015473
Anuario	0564-4429		1965	1		1969	5		https://www.jstor.org/journal/anuario		anuario		fulltext	Now: Latin American Music Review / Revista de Música Latinoamericana. Continues: Anuario Interamericano de Investigacion Musical (1970-1975)		serial								P	
Anuario Interamericano de Investigacion Musical	0886-2192		1970	6		1975	11		https://www.jstor.org/journal/anuainteinvemusi		anuainteinvemusi		fulltext	Now: Latin American Music Review / Revista de Música Latinoamericana Previously: Anuario (1965-1969)		serial								P	
