publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	bestppn
'Atiqot /עתיקות	0792-8424		1991	20		2019			http://www.jstor.org/journal/atiqot		atiqot		fulltext	Previously: 'Atiqot: Hebrew Series (1955-1990) Content for this title is released as soon as the latest issues become available to JSTOR.		serial								P	
'Atiqot: Hebrew Series /עתיקות: סידרה עברית	0067-0138	2311-8431	1955			1990			http://www.jstor.org/journal/atiqhebrseri		atiqhebrseri		fulltext	Now: 'Atiqot		serial								P	177500107
4S Review	0738-0526		1983	1	1	1985	3	4	http://www.jstor.org/journal/4sreview		4sreview		fulltext	Continues: Science & Technology Studies. Ceased		serial								P	
A.A.V. Newsletter	2154-6312		1980	1	1	1986	7	3	http://www.jstor.org/journal/aavnewsletter		aavnewsletter		fulltext	Now: Journal of Avian Medicine and Surgery, Continues: AAV Today (1987-1988),Journal of the Association of Avian Veterinarians (1989-1994)		serial								P	
A.I.H.P. Notes	2161-5403	2329-5015	1955	1	1	1957	3	3	http://www.jstor.org/journal/aihpnotes		aihpnotes		fulltext	Now: Pharmacy in History		serial								P	170655091
AA Files	0261-6823		1981		1	2019			http://www.jstor.org/journal/aafiles		aafiles		fulltext	Content for this title is released as soon as the latest issues become available to JSTOR.		serial								P	
AATSEEL Journal	2325-7695	2379-8165	1954	12	1	1956	14	4	https://www.jstor.org/journal/aatseeljournal		aatseeljournal		fulltext	Now: Slavic and East European Journal		serial								P	187709432
AAUP Bulletin	0001-026X		1956	42	1	1978	64	4	http://www.jstor.org/journal/aaupbulletin		aaupbulletin		fulltext	Now: Academe. Previously: Bulletin of the American Association of University Professors (1915-1955)		serial								P	
AAV Today	0892-9904		1987	1	1	1988	2	4	http://www.jstor.org/journal/aavtoday		aavtoday		fulltext	Now: Journal of Avian Medicine and Surgery Previously: A.A.V. Newsletter (1980-1986) Continues: Journal of the Association of Avian Veterinarians (1989-1994)		serial								P	
ABA Journal	0747-0088	2162-7983	1984	70	1	2016			http://www.jstor.org/journal/abaj		abaj		fulltext	Previously: American Bar Association Journal (1915-1983) Moving Wall: 3 years		serial								P	155358154
ABA Journal of Affordable Housing & Community Development Law	1061-4354	2163-0305	1991	1	1	1994	3	4	http://www.jstor.org/journal/abajafhocodela		abajafhocodela		fulltext	now: Journal of Affordable Housing & Community Development Law		serial								P	155358650
ABA Journal of Labor & Employment Law	2156-4809	2329-4604	2009	25	1	2016			http://www.jstor.org/journal/abajlabemplaw		abajlabemplaw		fulltext	Previously: The Labor Lawyer (1985-2009) Moving Wall: 3 years		serial								P	170654826
ACA Newsletter	2372-1162		1972	2	1	1973	3	3	http://www.jstor.org/journal/acanewsletter		acanewsletter		fulltext	Now:Arms Control Today		serial								P	
AIBS Bulletin	0096-7645	2326-1331	1951	1	1	1963	13	6	http://www.jstor.org/journal/aibsbulletin		aibsbulletin		fulltext	now: BioScience		serial								P	167504908
AJAS	0725-0770		1980	1	1	1982	1	3	http://www.jstor.org/journal/ajas		ajas		fulltext	now: Australasian Journal of American Studies		serial								P	
ALA Bulletin	0364-4006		1939	33	1	1969	63	11	http://www.jstor.org/journal/alabulletin		alabulletin		fulltext	now: American Libraries. previously: Bulletin of the American Library Association (1907-1938)		serial								P	
AMBIO: A Journal of the Human Environment	0044-7447	1654-7209	1972	1	1	2016			http://www.jstor.org/journal/ambio		ambio		fulltext	Moving Wall: 3 years		serial								P	120428458
