publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	bestppn
14th Century English Mystics Newsletter	0737-5840		1974	1	1	1983	9	4	https://www.jstor.org/journal/14centengmystnew		14centengmystnew		fulltext	Now: Journal of Medieval Religious Cultures Continues: Mystics Quarterly (1984-2009)		serial								P	
AJS Review	0364-0094	1475-4541	1976	1		2014			https://www.jstor.org/journal/ajsreview		ajsreview		fulltext	Moving Wall: 5 years		serial								P	069603006
Aleph: Historical Studies in Science and Judaism	1565-1525	1553-3956	2001		1	2016			https://www.jstor.org/journal/aleph		aleph		fulltext	Moving Wall: 3 years		serial								P	131339125
American Journal of Theology & Philosophy	0194-3448	2156-4795	1980	1	1	2016			http://www.jstor.org/journal/amerjtheophil		amerjtheophil		fulltext	Moving Wall: 3 years		serial								P	146125762
American Presbyterians	0886-5159		1985	63	3	1996	74	4	http://www.jstor.org/journal/amerpres		amerpres		fulltext	Now: The Journal of Presbyterian history (1997)		serial								P	
Anglican and Episcopal History	0896-8039		1987	56	1	2018			http://www.jstor.org/journal/anglepishist		anglepishist		fulltext	Moving Wall: 1 year		serial								P	
Annual of the Society of Christian Ethics	0732-4928	2372-9023	1981	1		2001	21		http://www.jstor.org/journal/annusocichriethi		annusocichriethi		fulltext	Now: Journal of the Society of Christian Ethics		serial								P	178723762
Archief voor Nederlandsche kerkgeschiedenis	0166-9427	2352-2836	1885	1		1899	7		http://www.jstor.org/journal/archnedekerk		archnedekerk		fulltext	now:Church History and Religious Culture. Continues: Nederlands archief voor kerkgeschiedenis / Dutch Review of Church History (1900-2005)		serial								P	134333004
Archief voor kerkelijke geschiedenis, inzonderheid van Nederland	0921-9951	2589-7136	1829	1		1840	11		https://www.jstor.org/journal/archkerkgescinzn		archkerkgescinzn		fulltext	continues: Nederlandsch archief voor kerkelijke geschiedenis (1841-1849), Nieuw archief voor kerkelijke geschiedenis inzonderheid van Nederland (1852-1854)		serial								P	229290760
Archiv für Religionspsychologie und Seelenführung	2568-3039		1914	1		1936	6		https://www.jstor.org/journal/archreliarchpsyc		archreliarchpsyc		fulltext	Now: Archive for the Psychology of Religion (1962-)		serial								P	
Archive for the Psychology of Religion	0084-6724	1573-6121	1962	7	1	2014			http://www.jstor.org/journal/archreliarchpsyc		archreliarchpsyc		fulltext	Moving Wall: 5 years. previously: Archiv für Religionspsychologie und Seelenführung (2568-3039) 1929-1936		serial								P	148652638
Archives de sciences sociales des religions	0335-5985	1777-5825	1973	18	35	2017			http://www.jstor.org/journal/archscisocrel		archscisocrel		fulltext	Previously: Archives de sociologie des religions (1956-1972) Moving Wall: 2 years		serial								P	110670558
Archives de sociologie des religions	0003-9659		1956	1	1	1972	17	34	http://www.jstor.org/journal/archsocirel		archsocirel		fulltext	Now: Archives de sciences sociales des religions		serial								P	
Archivum Historiae Pontificiae	0066-6785		1963	1		2014			http://www.jstor.org/journal/archhistpont		archhistpont		fulltext	Moving Wall: 5 years		serial								P	
Asian Ethnology	1882-6865		2008	67	1	2019			https://www.jstor.org/journal/asianeth		asianeth		fulltext	Content for this title is released as soon as the latest issues become available to JSTOR. Previously: Folklore Studies (1942-1962) Asian Folklore Studies (1963-2007)		serial								P	
Asian Folklore Studies	0385-2342		1963	22		2007	66	1/2	http://www.jstor.org/journal/asiafolkstud		asiafolkstud		fulltext	Now: Asian Ethnology Previously: Folklore Studies (1942-1962)		serial								P	
BYU Studies Quarterly	2167-8472	2167-8480	2012	51	1	2016			http://www.jstor.org/journal/byustudquar		byustudquar		fulltext	Previously: Brigham Young University Studies (1959-2011) Moving Wall: 3 years		serial								P	162247559
Biblica	0006-0887		1920	1	1	2014			http://www.jstor.org/journal/biblica		biblica		fulltext	Moving Wall: 5 years		serial								P	
Blackfriars	1754-2014		1921	2	16	1964	45	531	http://www.jstor.org/journal/blackfriars		blackfriars		fulltext	Now: New Blackfriars		serial								P	
Brigham Young University Studies	0007-0106	2377-3243	1959	1-2	2/1	2011	50	4	http://www.jstor.org/journal/brigyoununivstud		brigyoununivstud		fulltext	Now: BYU Studies Quarterly		serial								P	193566354
Buddhist-Christian Studies	0882-0945	1527-9472	1981	1		2016			http://www.jstor.org/journal/buddchristud		buddchristud		fulltext	Moving Wall: 3 years		serial								P	048904376
Bulletin Historique et Littéraire	1141-0558	2420-6385	1866	15	1	1902	51	12	http://www.jstor.org/journal/bullhistlitt		bullhistlitt		fulltext	Now: Bulletin de la Société de l'Histoire du Protestantisme Français (1903-) previously: Bulletin de la Société de l'Histoire du Protestantisme Français (1852-1862)		serial								P	19751216X
Bulletin de la Société de l'Histoire du Protestantisme Français	0037-9050		1903	52	1	2015	161	4	http://www.jstor.org/journal/bulsochisprofra		bulsochisprofra		fulltext	Now: Revue d'histoire du Protestantisme. previously: Bulletin de la Société de l'Histoire du Protestantisme Français (1852-1865), Bulletin historique et littéraire (1866-1902)		serial								P	
Bulletin de la Société de l'Histoire du Protestantisme Français (1852-1865)	1141-054X	2420-109X	1852	1	1/2	1865	14	10	http://www.jstor.org/journal/busohiprfr		busohiprfr		fulltext	Now: Bulletin de la Société de l'Histoire du Protestantisme Français (1903-), continues: Bulletin historique et littéraire (1866-1902)		serial								P	197504574
Bulletin of Friends Historical Association	0361-1957	2334-3265	1924	13	1	1961	50		http://www.jstor.org/journal/bullfriehistasso		bullfriehistasso		fulltext	Now: Quaker History Previously: Bulletin of Friends' Historical Society of Philadelphia (1906-1923)		serial								P	177878037
Bulletin of Friends' Historical Society of Philadelphia	2330-8079		1906	1	1	1923	12	2	http://www.jstor.org/journal/bulfrihissocphi		bulfrihissocphi		fulltext	Now: Quaker History Continues: Bulletin of Friends Historical Association (1924-1961)		serial								P	
Cahiers d'Extrême-Asie	0766-1177	2117-6272	1985		1	2016			http://www.jstor.org/journal/cahiextrasie		cahiextrasie		fulltext	Moving Wall: 3 years		serial								P	142893447
