publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	bestppn
ABA Journal of Labor & Employment Law	2156-4809	2329-4604	2009	25	1	2016			http://www.jstor.org/journal/abajlabemplaw		abajlabemplaw		fulltext	Previously: The Labor Lawyer (1985-2009) Moving Wall: 3 years		serial								P	170654826
ASEAN Economic Bulletin	0217-4472	1793-2831	1984	1	1	2012	29	3	http://www.jstor.org/journal/aseaeconbull		aseaeconbull		fulltext	Now: Journal of Southeast Asian Economies		serial								P	11410851X
Academy of Management Learning & Education	1537-260X	1944-9585	2002	1	1	2014			http://www.jstor.org/journal/acadmanaleareduc		acadmanaleareduc		fulltext	Moving Wall: 5 years		serial								P	118194437
Academy of Management Perspectives	1558-9080	1943-4529	2006	20	1	2014			http://www.jstor.org/journal/acadmanapers		acadmanapers		fulltext	Previously: he Academy of Management Executive (1993-2005), The Executive (1990-1993), The Academy of Management Executive (1987-1989) Moving Wall: 5 years		serial								P	12840308X
Acta Oeconomica	0001-6373		1966	1	1/2	2014			http://www.jstor.org/journal/actaoeco		actaoeco		fulltext	Moving Wall: 5 years		serial								P	
Administrative Science Quarterly	0001-8392	1930-3815	1956	1	1	2016			http://www.jstor.org/journal/admisciequar		admisciequar		fulltext	Moving Wall: 3 years Links to External Content: 2012 ( Vol. 57, No. 1)		serial								P	113724462
Administrative Theory & Praxis	1084-1806	1949-0461	1993	15	1	2012			http://www.jstor.org/journal/admintheoprax		admintheoprax		fulltext	The content for 1991-1992 will be released as soon as the issues become available to JSTOR. Moving Wall: 7 years		serial								P	121028518
Advancing the Consumer Interest	1044-7385		1989	1	1	2001	13	1/2	http://www.jstor.org/journal/advaconsinte		advaconsinte		fulltext	Absorbed by The Journal of Consumer Affairs as of 2002		serial								P	
African Economic History	0145-2258	2163-9108	1976		1	2016			http://www.jstor.org/journal/afrieconhist		afrieconhist		fulltext	Previously: African Economic History Review (1974-1975) Moving Wall: 3 years		serial								P	156993597
African Economic History Review	0360-6333		1974	1	1	1975	2	2	http://www.jstor.org/journal/afrieconhistrevi		afrieconhistrevi		fulltext	Absorbed		serial								P	
African Review of Money Finance and Banking	1124-3163		1987		1	2016			http://www.jstor.org/journal/afrirevmonfinban		afrirevmonfinban		fulltext	Moving Wall: 3 years		serial								P	
Agenda: A Journal of Policy Analysis and Reform	1322-1833	1447-4735	1994	1	1	2019			http://www.jstor.org/journal/agenpolianalyref		agenpolianalyref		fulltext	Content for this title is released as soon as the latest issues become available to JSTOR.		serial								P	067812309
American Economic Association Quarterly	1532-5059		1908	9	1	1910	11	4	http://www.jstor.org/journal/amereconassoquar		amereconassoquar		fulltext	Now: The American Economic Review		serial								P	
American Economic Journal: Applied Economics	1945-7782	1945-7790	2009	1	1	2017			http://www.jstor.org/journal/aejapplecon		aejapplecon		fulltext	Moving Wall: 2 years		serial								P	133155021
American Economic Journal: Economic Policy	1945-7731	1945-774X	2009	1	1	2017			http://www.jstor.org/journal/aejeconpoli		aejeconpoli		fulltext	Moving Wall: 2 years		serial								P	136634982
American Economic Journal: Macroeconomics	1945-7707	1945-7715	2009	1	1	2017			http://www.jstor.org/journal/aejmacrecon		aejmacrecon		fulltext	Moving Wall: 2 years		serial								P	136189199
American Economic Journal: Microeconomics	1945-7669	1945-7685	2009	1	1	2017			http://www.jstor.org/journal/aejmicrecon		aejmicrecon		fulltext	Moving Wall: 2 years		serial								P	137917783
American Journal of Agricultural Economics	0002-9092	1467-8276	1968	50	1	2014			http://www.jstor.org/journal/amerjagriecon		amerjagriecon		fulltext	Moving wall: 5 years		serial								P	078917638
American Journal of Economics and Sociology	0002-9246	1536-7150	1941	1	1	2014			http://www.jstor.org/journal/amerjeconsoci		amerjeconsoci		fulltext	Moving wall: 5 years		serial								P	153829583
American Law and Economics Review	1465-7252	1465-7260	1999	1	1/2	2014			http://www.jstor.org/journal/amerlaweconrev		amerlaweconrev		fulltext	Moving Wall: 5 years		serial								P	058286772
American Marketing Journal	0193-1806		1934	1	1	1936	3	2	http://www.jstor.org/journal/amermarkj		amermarkj		fulltext	Merged with: National Marketing Review to form Journal of Marketing		serial								P	
