publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	bestppn
A Beginners' Guide to Scanning Electron Microscopy	978-3-319-98481-0	978-3-319-98482-7							http://link.springer.com/10.1007/978-3-319-98482-7	Ul-Hamid	10.1007/978-3-319-98482-7		fulltext		Springer International Publishing	monograph	2018	2018		1				P	231464614
A Concise Semisynthesis of Hederagonic Acid	978-3-658-30010-4	978-3-658-30011-1							http://link.springer.com/10.1007/978-3-658-30011-1	Knittl-Frank	10.1007/978-3-658-30011-1		fulltext		Springer Fachmedien Wiesbaden	monograph	2020	2020		1		13198		P	243760280
A First Example of a Lyotropic Smectic C* Analog Phase	978-3-319-27202-3	978-3-319-27203-0							http://link.springer.com/10.1007/978-3-319-27203-0	Bruckner	10.1007/978-3-319-27203-0		fulltext		Springer International Publishing	monograph	2016	2016		1		8790		P	19088679X
A Little Book about BIG Chemistry	978-3-319-54830-2	978-3-319-54831-9							http://link.springer.com/10.1007/978-3-319-54831-9	Massy	10.1007/978-3-319-54831-9		fulltext		Springer International Publishing	monograph	2017	2017		1		10111		P	201472988
A Master of Science History	978-94-007-2626-0	978-94-007-2627-7							http://link.springer.com/10.1007/978-94-007-2627-7		10.1007/978-94-007-2627-7		fulltext		Springer Netherlands	monograph	2012	2012	30	1	Buchwald	5644		P	159088968
A Network-Based Approach to Cell Metabolism	978-3-319-63999-4	978-3-319-64000-6							http://link.springer.com/10.1007/978-3-319-64000-6	Güell	10.1007/978-3-319-64000-6		fulltext		Springer International Publishing	monograph	2017	2017		1		8790		P	203851579
A New Era for Microbial Corrosion Mitigation Using Nanotechnology	978-3-030-49531-2	978-3-030-49532-9							http://link.springer.com/10.1007/978-3-030-49532-9	Omran	10.1007/978-3-030-49532-9		fulltext		Springer International Publishing	monograph	2020	2020		1		16426		P	
A New-Generation Density Functional	978-3-642-40420-7	978-3-642-40421-4							http://link.springer.com/10.1007/978-3-642-40421-4	Zhang	10.1007/978-3-642-40421-4		fulltext		Springer Berlin Heidelberg	monograph	2014	2014		1		8898		P	176114653
A Novel Heme-Thiolate Peroxygenase AaeAPO and Its Implications for C-H Activation Chemistry	978-3-319-03235-1	978-3-319-03236-8							http://link.springer.com/10.1007/978-3-319-03236-8	Wang	10.1007/978-3-319-03236-8		fulltext		Springer International Publishing	monograph	2016	2016		1		8790		P	190536756
A Phenomenological Mathematical Modelling Framework for the Degradation of Bioresorbable Composites	978-3-030-04989-8	978-3-030-04990-4							http://link.springer.com/10.1007/978-3-030-04990-4	Moreno-Gomez	10.1007/978-3-030-04990-4		fulltext		Springer International Publishing	monograph	2019	2019		1		8790		P	235666491
A Practical Guide for Advanced Methods in Solar Photovoltaic Systems	978-3-030-43472-4	978-3-030-43473-1							http://link.springer.com/10.1007/978-3-030-43473-1		10.1007/978-3-030-43473-1		fulltext		Springer International Publishing	monograph	2020	2020	128	1	Mellit	8611		P	248392883
