publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	bestppn
A Blueprint for Promoting Academic and Social Competence in After-School Programs	978-0-387-79919-3	978-0-387-79920-9							http://link.springer.com/10.1007/978-0-387-79920-9		10.1007/978-0-387-79920-9		fulltext		Springer US	monograph	2009	2009	10	1	Gullotta	6110		P	149045867
A Brain for Speech	978-1-137-54059-1	978-1-137-54060-7							http://link.springer.com/10.1057/978-1-137-54060-7	Aboitiz	10.1057/978-1-137-54060-7		fulltext		Palgrave Macmillan UK	monograph	2017	2017		1				P	
A Clinical Guide to Pediatric HIV	978-3-319-49702-0	978-3-319-49704-4							http://link.springer.com/10.1007/978-3-319-49704-4		10.1007/978-3-319-49704-4		fulltext		Springer International Publishing	monograph	2016	2016		1	Chenneville			P	
A Clinical Guide to the Treatment of the Human Stress Response	978-1-4939-9097-9	978-1-4939-9098-6							http://link.springer.com/10.1007/978-1-4939-9098-6	Everly, Jr.	10.1007/978-1-4939-9098-6		fulltext		Springer New York	monograph	2019	2019		4				P	252408314
A Clinical Guide to the Treatment of the Human Stress Response	978-1-4614-5537-0	978-1-4614-5538-7							http://link.springer.com/10.1007/978-1-4614-5538-7	Everly, Jr.	10.1007/978-1-4614-5538-7		fulltext		Springer New York	monograph	2013	2013		3				P	168303310
A Closer Look at Juvenile Homicide	978-3-030-38167-7	978-3-030-38168-4							http://link.springer.com/10.1007/978-3-030-38168-4	Hernandez	10.1007/978-3-030-38168-4		fulltext		Springer International Publishing	monograph	2020	2020		1		10143		P	
A Comprehensive Cognitive Behavioral Program for Offenders	978-3-319-17535-5	978-3-319-17536-2							http://link.springer.com/10.1007/978-3-319-17536-2	Potter	10.1007/978-3-319-17536-2		fulltext		Springer International Publishing	monograph	2015	2015		1				P	186395752
A Comprehensive Guide to Child Custody Evaluations: Mental Health and Legal Perspectives	978-0-387-71893-4	978-0-387-71894-1							http://link.springer.com/10.1007/978-0-387-71894-1	Rohrbaugh	10.1007/978-0-387-71894-1		fulltext		Springer US	monograph	2008	2008		1				P	12373343X
A Critical History of Schizophrenia	978-1-137-45680-9	978-1-137-45681-6							http://link.springer.com/10.1057/9781137456816	McNally	10.1057/9781137456816		fulltext		Palgrave Macmillan UK	monograph	2016	2016		1		14576		P	
A Fast Road to the Study of Emotions	978-3-319-52312-5	978-3-319-52313-2							http://link.springer.com/10.1007/978-3-319-52313-2	Vikan	10.1007/978-3-319-52313-2		fulltext		Springer International Publishing	monograph	2017	2017		1				P	
A Guide to Functional Analytic Psychotherapy	978-0-387-09786-2	978-0-387-09787-9							http://link.springer.com/10.1007/978-0-387-09787-9	Tsai	10.1007/978-0-387-09787-9		fulltext		Springer US	monograph	2009	2009		1				P	131116576
A Guide to Integrative Pediatrics for the Healthcare Professional	978-3-319-06834-3	978-3-319-06835-0							http://link.springer.com/10.1007/978-3-319-06835-0	Misra	10.1007/978-3-319-06835-0		fulltext		Springer International Publishing	monograph	2014	2014	0	1		10138		P	179764950
A Guide to Third Generation Coaching	978-94-007-7185-7	978-94-007-7186-4							http://link.springer.com/10.1007/978-94-007-7186-4	Stelter	10.1007/978-94-007-7186-4		fulltext		Springer Netherlands	monograph	2014	2014		1				P	172434157
